,weight_pde,L_pde,weight_ic,L_ic,weight_data,L_data,total_loss
22272,1.548130e-01,2.440390e-07,7.593493e-01,3.671286e-09,8.583751e-02,1.007399e-07,4.921546e-08
22273,1.548130e-01,3.006667e-07,7.593493e-01,3.618168e-09,8.583751e-02,9.599898e-08,5.753488e-08
22274,1.548130e-01,2.216542e-07,7.593493e-01,4.018106e-09,8.583751e-02,9.840343e-08,4.581279e-08
22275,1.548130e-01,2.070060e-07,7.593493e-01,3.968609e-09,8.583751e-02,1.023165e-07,4.384338e-08
22276,1.548130e-01,2.283042e-07,7.593493e-01,3.684723e-09,8.583751e-02,1.073322e-07,4.735558e-08
22277,1.548130e-01,2.459746e-07,7.593493e-01,3.790893e-09,8.583751e-02,8.668922e-08,4.839986e-08
22278,1.548130e-01,2.234597e-07,7.593493e-01,3.780018e-09,8.583751e-02,8.119257e-08,4.443418e-08
22279,1.548130e-01,2.483075e-07,7.593493e-01,3.623977e-09,8.583751e-02,8.733556e-08,4.868976e-08
22280,1.548130e-01,2.857628e-07,7.593493e-01,3.738081e-09,8.583751e-02,1.232457e-07,5.765740e-08
22281,1.548130e-01,2.969090e-07,7.593493e-01,4.201913e-09,8.583751e-02,1.336694e-07,6.062993e-08
22282,1.548130e-01,2.655096e-07,7.593493e-01,3.991108e-09,8.583751e-02,1.484843e-07,5.688049e-08
22283,1.548130e-01,2.828992e-07,7.593493e-01,3.609339e-09,8.583751e-02,1.174282e-07,5.661696e-08
22284,1.548130e-01,2.025508e-07,7.593493e-01,4.049092e-09,8.583751e-02,9.830377e-08,4.287032e-08
22285,1.548130e-01,2.053468e-07,7.593493e-01,3.925951e-09,8.583751e-02,1.035705e-07,4.366174e-08
22286,1.548130e-01,1.879937e-07,7.593493e-01,3.563465e-09,8.583751e-02,8.676047e-08,3.925708e-08
22287,1.548130e-01,2.350283e-07,7.593493e-01,4.031218e-09,8.583751e-02,1.169286e-07,4.948339e-08
22288,1.548130e-01,2.745815e-07,7.593493e-01,4.059573e-09,8.583751e-02,1.066565e-07,5.474654e-08
22289,1.548130e-01,2.347848e-07,7.593493e-01,3.573025e-09,8.583751e-02,9.507946e-08,4.722230e-08
22290,1.548130e-01,2.387554e-07,7.593493e-01,4.419141e-09,8.583751e-02,9.082180e-08,4.811403e-08
22291,1.548130e-01,2.207938e-07,7.593493e-01,4.290327e-09,8.583751e-02,8.048040e-08,4.434784e-08
22292,1.548130e-01,2.303086e-07,7.593493e-01,3.615059e-09,8.583751e-02,8.896874e-08,4.603670e-08
22293,1.548130e-01,2.290972e-07,7.593493e-01,4.178841e-09,8.583751e-02,1.210803e-07,4.903365e-08
22294,1.548130e-01,2.671016e-07,7.593493e-01,4.420649e-09,8.583751e-02,1.358112e-07,5.636531e-08
22295,1.548130e-01,3.366665e-07,7.593493e-01,4.149105e-09,8.583751e-02,1.313053e-07,6.654189e-08
22296,1.548130e-01,3.702252e-07,7.593493e-01,3.909255e-09,8.583751e-02,1.754866e-07,7.534748e-08
22297,1.548130e-01,3.691783e-07,7.593493e-01,3.513148e-09,8.583751e-02,2.294491e-07,7.951664e-08
22298,1.548130e-01,4.802797e-07,7.593493e-01,3.579666e-09,8.583751e-02,2.259472e-07,9.646649e-08
22299,1.548130e-01,4.832634e-07,7.593493e-01,3.888724e-09,8.583751e-02,2.549048e-07,9.964873e-08
22300,1.548130e-01,4.321950e-07,7.593493e-01,4.880038e-09,8.583751e-02,2.437885e-07,9.154125e-08
22301,1.548130e-01,5.487470e-07,7.593493e-01,5.469629e-09,8.583751e-02,2.203120e-07,1.080176e-07
22302,1.548130e-01,8.220372e-07,7.593493e-01,4.739433e-09,8.583751e-02,3.833579e-07,1.637674e-07
22303,1.548130e-01,1.166936e-06,7.593493e-01,3.827587e-09,8.583751e-02,7.656492e-07,2.492848e-07
22304,1.548130e-01,1.837556e-06,7.593493e-01,3.940061e-09,8.583751e-02,1.114497e-06,3.831351e-07
22305,1.548130e-01,2.833363e-06,7.593493e-01,4.415084e-09,8.583751e-02,1.458015e-06,5.671463e-07
22306,1.548130e-01,3.996616e-06,7.593493e-01,7.485625e-09,8.583751e-02,2.337674e-06,8.250723e-07
22307,1.548130e-01,5.704932e-06,7.593493e-01,1.908775e-08,8.583751e-02,3.709905e-06,1.216141e-06
22308,1.548130e-01,4.943387e-06,7.593493e-01,2.637528e-08,8.583751e-02,4.062115e-06,1.134010e-06
22309,1.548130e-01,5.004916e-06,7.593493e-01,2.180966e-08,8.583751e-02,2.749982e-06,1.027439e-06
22310,1.548130e-01,1.801557e-06,7.593493e-01,1.172678e-08,8.583751e-02,1.646687e-06,4.291566e-07
22311,1.548130e-01,2.297516e-07,7.593493e-01,3.734181e-09,8.583751e-02,3.339861e-07,6.707262e-08
22312,1.548130e-01,9.681220e-07,7.593493e-01,7.828648e-09,8.583751e-02,8.313032e-07,2.271795e-07
22313,1.548130e-01,3.572511e-06,7.593493e-01,1.357027e-08,8.583751e-02,2.583866e-06,7.851683e-07
22314,1.548130e-01,6.709162e-06,7.593493e-01,1.640291e-08,8.583751e-02,4.049479e-06,1.398718e-06
22315,1.548130e-01,9.991319e-06,7.593493e-01,1.706943e-08,8.583751e-02,5.906402e-06,2.066738e-06
22316,1.548130e-01,1.179974e-05,7.593493e-01,1.601582e-08,8.583751e-02,8.112004e-06,2.535229e-06
22317,1.548130e-01,5.466714e-06,7.593493e-01,1.791499e-08,8.583751e-02,6.396686e-06,1.408998e-06
22318,1.548130e-01,3.374223e-06,7.593493e-01,1.891727e-08,8.583751e-02,1.270657e-06,6.458084e-07
22319,1.548130e-01,9.952009e-07,7.593493e-01,9.174085e-09,8.583751e-02,5.578876e-07,2.089240e-07
22320,1.548130e-01,3.491675e-07,7.593493e-01,3.429759e-09,8.583751e-02,4.040565e-07,9.134325e-08
22321,1.548130e-01,1.466155e-06,7.593493e-01,9.028882e-09,8.583751e-02,7.063494e-07,2.944671e-07
22322,1.548130e-01,2.978562e-06,7.593493e-01,1.965320e-08,8.583751e-02,3.255905e-06,7.555225e-07
22323,1.548130e-01,5.183340e-06,7.593493e-01,1.873600e-08,8.583751e-02,4.174170e-06,1.174976e-06
22324,1.548130e-01,3.900514e-06,7.593493e-01,1.189128e-08,8.583751e-02,2.706301e-06,8.451819e-07
22325,1.548130e-01,2.839058e-06,7.593493e-01,7.629219e-09,8.583751e-02,1.187713e-06,5.472665e-07
22326,1.548130e-01,1.188764e-06,7.593493e-01,3.938814e-09,8.583751e-02,9.239159e-07,2.663336e-07
22327,1.548130e-01,2.935553e-07,7.593493e-01,3.397356e-09,8.583751e-02,4.368211e-07,8.552158e-08
22328,1.548130e-01,1.904590e-07,7.593493e-01,3.651450e-09,8.583751e-02,1.780594e-07,4.754243e-08
22329,1.548130e-01,6.911682e-07,7.593493e-01,4.180953e-09,8.583751e-02,5.619033e-07,1.584090e-07
22330,1.548130e-01,2.049777e-06,7.593493e-01,4.115559e-09,8.583751e-02,7.511262e-07,3.849320e-07
22331,1.548130e-01,2.130293e-06,7.593493e-01,5.997407e-09,8.583751e-02,1.621809e-06,4.735632e-07
22332,1.548130e-01,2.634294e-06,7.593493e-01,8.394193e-09,8.583751e-02,2.095106e-06,5.940358e-07
22333,1.548130e-01,1.477112e-06,7.593493e-01,8.405251e-09,8.583751e-02,1.105601e-06,3.299606e-07
22334,1.548130e-01,7.132263e-07,7.593493e-01,8.089790e-09,8.583751e-02,3.559152e-07,1.471105e-07
22335,1.548130e-01,1.776646e-07,7.593493e-01,3.904861e-09,8.583751e-02,1.750078e-07,4.549218e-08
22336,1.548130e-01,2.850668e-07,7.593493e-01,3.967946e-09,8.583751e-02,1.812606e-07,6.270406e-08
22337,1.548130e-01,6.153983e-07,7.593493e-01,7.291491e-09,8.583751e-02,4.097024e-07,1.359763e-07
22338,1.548130e-01,7.633290e-07,7.593493e-01,7.993394e-09,8.583751e-02,6.080339e-07,1.764351e-07
22339,1.548130e-01,8.847027e-07,7.593493e-01,4.831755e-09,8.583751e-02,4.742679e-07,1.813424e-07
22340,1.548130e-01,8.379196e-07,7.593493e-01,3.350256e-09,8.583751e-02,4.245551e-07,1.687076e-07
22341,1.548130e-01,7.506610e-07,7.593493e-01,3.361384e-09,8.583751e-02,4.574235e-07,1.580286e-07
22342,1.548130e-01,9.332597e-07,7.593493e-01,3.368226e-09,8.583751e-02,5.838919e-07,1.971582e-07
22343,1.548130e-01,1.108435e-06,7.593493e-01,5.441615e-09,8.583751e-02,6.864646e-07,2.346566e-07
22344,1.548130e-01,1.053868e-06,7.593493e-01,9.139951e-09,8.583751e-02,6.660198e-07,2.272623e-07
22345,1.548130e-01,5.140359e-07,7.593493e-01,8.899980e-09,8.583751e-02,5.103650e-07,1.301461e-07
22346,1.548130e-01,2.267600e-07,7.593493e-01,4.845565e-09,8.583751e-02,1.113719e-07,4.834475e-08
22347,1.548130e-01,2.586835e-07,7.593493e-01,3.592785e-09,8.583751e-02,1.321091e-07,5.411565e-08
22348,1.548130e-01,5.683925e-07,7.593493e-01,5.389806e-09,8.583751e-02,2.538420e-07,1.138764e-07
22349,1.548130e-01,1.071932e-06,7.593493e-01,6.411746e-09,8.583751e-02,5.317186e-07,2.164592e-07
22350,1.548130e-01,1.044336e-06,7.593493e-01,6.427052e-09,8.583751e-02,9.819055e-07,2.508415e-07
22351,1.548130e-01,1.160750e-06,7.593493e-01,4.192593e-09,8.583751e-02,7.232747e-07,2.449669e-07
22352,1.548130e-01,1.362235e-06,7.593493e-01,3.700237e-09,8.583751e-02,5.947659e-07,2.647546e-07
22353,1.548130e-01,8.095544e-07,7.593493e-01,4.333646e-09,8.583751e-02,7.893812e-07,1.963788e-07
22354,1.548130e-01,4.102294e-07,7.593493e-01,4.571012e-09,8.583751e-02,4.023317e-07,1.015150e-07
22355,1.548130e-01,1.878294e-07,7.593493e-01,4.039420e-09,8.583751e-02,8.712706e-08,3.962453e-08
22356,1.548130e-01,2.599287e-07,7.593493e-01,3.653379e-09,8.583751e-02,1.664139e-07,5.729908e-08
22357,1.548130e-01,5.417536e-07,7.593493e-01,3.624148e-09,8.583751e-02,3.471531e-07,1.164212e-07
22358,1.548130e-01,9.635484e-07,7.593493e-01,4.911525e-09,8.583751e-02,5.505281e-07,2.001553e-07
22359,1.548130e-01,1.518153e-06,7.593493e-01,5.428914e-09,8.583751e-02,8.520375e-07,3.122890e-07
22360,1.548130e-01,1.931771e-06,7.593493e-01,6.774276e-09,8.583751e-02,1.538858e-06,4.362990e-07
22361,1.548130e-01,2.178801e-06,7.593493e-01,7.986919e-09,8.583751e-02,1.598373e-06,4.805719e-07
22362,1.548130e-01,1.536079e-06,7.593493e-01,8.858379e-09,8.583751e-02,9.199175e-07,3.234949e-07
22363,1.548130e-01,1.115717e-06,7.593493e-01,7.695050e-09,8.583751e-02,6.368222e-07,2.332340e-07
22364,1.548130e-01,6.071666e-07,7.593493e-01,4.330719e-09,8.583751e-02,5.114381e-07,1.411864e-07
22365,1.548130e-01,3.815499e-07,7.593493e-01,3.270254e-09,8.583751e-02,2.015990e-07,7.885689e-08
22366,1.548130e-01,2.219811e-07,7.593493e-01,3.524956e-09,8.583751e-02,1.086373e-07,4.636738e-08
22367,1.548130e-01,1.488604e-07,7.593493e-01,3.667951e-09,8.583751e-02,1.075314e-07,3.506101e-08
22368,1.548130e-01,1.805828e-07,7.593493e-01,3.441353e-09,8.583751e-02,7.985432e-08,3.742425e-08
22369,1.548130e-01,1.556130e-07,7.593493e-01,3.340658e-09,8.583751e-02,9.667183e-08,3.492570e-08
22370,1.548130e-01,1.837533e-07,7.593493e-01,3.246356e-09,8.583751e-02,7.870582e-08,3.766842e-08
22371,1.548130e-01,2.396957e-07,7.593493e-01,3.390370e-09,8.583751e-02,1.150953e-07,4.956197e-08
22372,1.548130e-01,2.728672e-07,7.593493e-01,3.226919e-09,8.583751e-02,2.041634e-07,6.221862e-08
22373,1.548130e-01,4.843635e-07,7.593493e-01,3.223851e-09,8.583751e-02,1.690575e-07,9.194526e-08
22374,1.548130e-01,6.566647e-07,7.593493e-01,4.125689e-09,8.583751e-02,3.949775e-07,1.386969e-07
22375,1.548130e-01,5.962880e-07,7.593493e-01,6.480339e-09,8.583751e-02,6.257975e-07,1.509509e-07
22376,1.548130e-01,1.041692e-06,7.593493e-01,9.219484e-09,8.583751e-02,3.820266e-07,2.010605e-07
22377,1.548130e-01,1.838010e-06,7.593493e-01,1.170404e-08,8.583751e-02,7.365024e-07,3.566548e-07
22378,1.548130e-01,3.251571e-06,7.593493e-01,8.765032e-09,8.583751e-02,2.429309e-06,7.185669e-07
22379,1.548130e-01,3.903100e-06,7.593493e-01,6.696098e-09,8.583751e-02,3.519769e-06,9.114635e-07
22380,1.548130e-01,3.190766e-06,7.593493e-01,7.698743e-09,8.583751e-02,2.406572e-06,7.063921e-07
22381,1.548130e-01,1.428346e-06,7.593493e-01,7.913815e-09,8.583751e-02,9.996537e-07,3.129437e-07
22382,1.548130e-01,3.117961e-07,7.593493e-01,7.711714e-09,8.583751e-02,1.932847e-07,7.071705e-08
22383,1.548130e-01,2.748996e-07,7.593493e-01,3.758664e-09,8.583751e-02,1.863336e-07,6.140658e-08
22384,1.548130e-01,1.460803e-06,7.593493e-01,4.351915e-09,8.583751e-02,7.001554e-07,2.895555e-07
22385,1.548130e-01,5.110406e-06,7.593493e-01,1.172800e-08,8.583751e-02,2.920768e-06,1.050774e-06
22386,1.548130e-01,9.714483e-06,7.593493e-01,2.910397e-08,8.583751e-02,7.052193e-06,2.131371e-06
22387,1.548130e-01,1.980928e-05,7.593493e-01,4.775115e-08,8.583751e-02,1.195890e-05,4.129516e-06
22388,1.548130e-01,1.271650e-05,7.593493e-01,6.836814e-08,8.583751e-02,1.392976e-05,3.216291e-06
22389,1.548130e-01,1.224307e-05,7.593493e-01,7.052905e-08,8.583751e-02,6.631311e-06,2.518157e-06
22390,1.548130e-01,5.068109e-06,7.593493e-01,4.186793e-08,8.583751e-02,3.080630e-06,1.080835e-06
22391,1.548130e-01,7.275014e-07,7.593493e-01,1.658492e-08,8.583751e-02,1.574970e-06,2.604119e-07
22392,1.548130e-01,1.003551e-06,7.593493e-01,3.162618e-09,8.583751e-02,8.691963e-07,2.323739e-07
22393,1.548130e-01,3.702580e-06,7.593493e-01,2.016785e-08,8.583751e-02,3.585785e-06,8.963167e-07
22394,1.548130e-01,8.330223e-06,7.593493e-01,4.231786e-08,8.583751e-02,5.808392e-06,1.820339e-06
22395,1.548130e-01,9.383777e-06,7.593493e-01,5.125379e-08,8.583751e-02,6.584863e-06,2.056878e-06
22396,1.548130e-01,7.184650e-06,7.593493e-01,3.538099e-08,8.583751e-02,5.167185e-06,1.582682e-06
22397,1.548130e-01,2.562938e-06,7.593493e-01,9.291210e-09,8.583751e-02,2.320198e-06,6.029913e-07
22398,1.548130e-01,7.776902e-07,7.593493e-01,3.299237e-09,8.583751e-02,4.670509e-07,1.629923e-07
22399,1.548130e-01,1.243013e-07,7.593493e-01,5.964614e-09,8.583751e-02,3.202931e-07,5.126584e-08
22400,1.548130e-01,7.931836e-07,7.593493e-01,9.701605e-09,8.583751e-02,4.527199e-07,1.690224e-07
22401,1.548130e-01,1.928044e-06,7.593493e-01,4.503826e-09,8.583751e-02,1.028939e-06,3.902278e-07
22402,1.548130e-01,2.261515e-06,7.593493e-01,4.431275e-09,8.583751e-02,2.016573e-06,5.265744e-07
22403,1.548130e-01,3.765510e-06,7.593493e-01,3.763991e-09,8.583751e-02,2.425503e-06,7.940072e-07
22404,1.548130e-01,5.281832e-06,7.593493e-01,4.401965e-09,8.583751e-02,2.862564e-06,1.066754e-06
22405,1.548130e-01,5.723832e-06,7.593493e-01,1.535246e-08,8.583751e-02,3.733512e-06,1.218257e-06
22406,1.548130e-01,6.395401e-06,7.593493e-01,1.678802e-08,8.583751e-02,4.468083e-06,1.386368e-06
22407,1.548130e-01,1.223356e-05,7.593493e-01,1.212312e-08,8.583751e-02,5.630160e-06,2.386398e-06
22408,1.548130e-01,1.910412e-05,7.593493e-01,1.636845e-08,8.583751e-02,1.042736e-05,3.865054e-06
22409,1.548130e-01,4.475258e-05,7.593493e-01,1.216319e-08,8.583751e-02,2.434315e-05,9.027071e-06
22410,1.548130e-01,3.411892e-05,7.593493e-01,3.443765e-08,8.583751e-02,3.782218e-05,8.554764e-06
22411,1.548130e-01,2.024428e-05,7.593493e-01,6.259027e-08,8.583751e-02,1.699017e-05,4.639999e-06
22412,1.548130e-01,2.679995e-06,7.593493e-01,3.764280e-08,8.583751e-02,3.272259e-06,7.243646e-07
22413,1.548130e-01,2.641910e-05,7.593493e-01,2.421914e-08,8.583751e-02,2.158344e-05,5.961079e-06
22414,1.548130e-01,4.390122e-05,7.593493e-01,4.689422e-09,8.583751e-02,4.116168e-05,1.033326e-05
22415,1.548130e-01,6.199065e-06,7.593493e-01,9.660339e-08,8.583751e-02,1.685957e-05,2.480235e-06
22416,1.548130e-01,6.802759e-06,7.593493e-01,1.780392e-07,8.583751e-02,1.377752e-05,2.370978e-06
22417,1.548130e-01,2.972018e-05,7.593493e-01,8.578832e-08,8.583751e-02,3.747225e-05,7.882738e-06
22418,1.548130e-01,1.929157e-05,7.593493e-01,8.211960e-09,8.583751e-02,1.549254e-05,4.322662e-06
22419,1.548130e-01,2.019462e-06,7.593493e-01,1.492342e-07,8.583751e-02,2.636483e-06,6.522689e-07
22420,1.548130e-01,8.567481e-06,7.593493e-01,2.022738e-07,8.583751e-02,6.495438e-06,2.037506e-06
22421,1.548130e-01,1.937480e-05,7.593493e-01,7.597570e-08,8.583751e-02,1.418217e-05,4.274525e-06
22422,1.548130e-01,2.093854e-05,7.593493e-01,6.756554e-09,8.583751e-02,1.375126e-05,4.427062e-06
22423,1.548130e-01,5.340158e-06,7.593493e-01,1.358673e-07,8.583751e-02,7.924305e-06,1.610099e-06
22424,1.548130e-01,4.627061e-07,7.593493e-01,1.987054e-07,8.583751e-02,4.011281e-07,2.569516e-07
22425,1.548130e-01,4.431879e-06,7.593493e-01,1.036391e-07,8.583751e-02,7.704017e-06,1.426104e-06
22426,1.548130e-01,1.386195e-05,7.593493e-01,3.899849e-09,8.583751e-02,7.862522e-06,2.823870e-06
22427,1.548130e-01,1.773701e-05,7.593493e-01,1.070859e-07,8.583751e-02,7.385537e-06,3.461190e-06
22428,1.548130e-01,3.099932e-06,7.593493e-01,2.080784e-07,8.583751e-02,7.781579e-06,1.305865e-06
22429,1.548130e-01,4.012460e-07,7.593493e-01,1.446372e-07,8.583751e-02,4.179689e-07,2.078256e-07
22430,1.548130e-01,3.683783e-06,7.593493e-01,3.604778e-09,8.583751e-02,8.374715e-06,1.291899e-06
22431,1.548130e-01,1.393900e-05,7.593493e-01,9.706025e-08,8.583751e-02,7.383181e-06,2.865395e-06
22432,1.548130e-01,2.505264e-05,7.593493e-01,1.786500e-07,8.583751e-02,9.537429e-06,4.832800e-06
22433,1.548130e-01,6.222680e-06,7.593493e-01,1.431557e-07,8.583751e-02,1.250668e-05,2.145599e-06
22434,1.548130e-01,7.198003e-07,7.593493e-01,2.250536e-08,8.583751e-02,2.564714e-06,3.486725e-07
22435,1.548130e-01,1.989656e-06,7.593493e-01,4.214211e-08,8.583751e-02,5.473063e-06,8.098192e-07
22436,1.548130e-01,8.130153e-06,7.593493e-01,1.233579e-07,8.583751e-02,6.955192e-06,1.949341e-06
22437,1.548130e-01,1.056703e-05,7.593493e-01,9.131939e-08,8.583751e-02,5.887950e-06,2.210664e-06
22438,1.548130e-01,2.442181e-06,7.593493e-01,1.511574e-08,8.583751e-02,2.702240e-06,6.215130e-07
22439,1.548130e-01,8.112976e-07,7.593493e-01,1.737244e-08,8.583751e-02,1.997011e-06,3.102096e-07
22440,1.548130e-01,5.435584e-06,7.593493e-01,6.213407e-08,8.583751e-02,3.875790e-06,1.221369e-06
22441,1.548130e-01,8.592104e-06,7.593493e-01,4.734313e-08,8.583751e-02,1.031503e-05,2.251536e-06
22442,1.548130e-01,1.007393e-05,7.593493e-01,4.620606e-09,8.583751e-02,7.461063e-06,2.203523e-06
22443,1.548130e-01,2.693689e-06,7.593493e-01,1.742744e-08,8.583751e-02,1.111112e-06,5.256267e-07
22444,1.548130e-01,5.770526e-07,7.593493e-01,3.640680e-08,8.583751e-02,1.051141e-06,2.072081e-07
22445,1.548130e-01,4.531805e-06,7.593493e-01,2.385319e-08,8.583751e-02,1.902317e-06,8.829853e-07
22446,1.548130e-01,4.221364e-06,7.593493e-01,3.097259e-09,8.583751e-02,6.587193e-06,1.221302e-06
22447,1.548130e-01,4.739703e-06,7.593493e-01,2.334041e-08,8.583751e-02,3.367822e-06,1.040577e-06
22448,1.548130e-01,3.552246e-06,7.593493e-01,3.415816e-08,8.583751e-02,7.050078e-07,6.363879e-07
22449,1.548130e-01,4.177956e-07,7.593493e-01,1.464365e-08,8.583751e-02,8.150369e-07,1.457606e-07
22450,1.548130e-01,7.899154e-07,7.593493e-01,3.278491e-09,8.583751e-02,3.207956e-07,1.523150e-07
22451,1.548130e-01,1.027052e-06,7.593493e-01,2.729343e-08,8.583751e-02,2.532629e-06,3.971207e-07
22452,1.548130e-01,2.026535e-06,7.593493e-01,2.832962e-08,8.583751e-02,2.556531e-06,5.546923e-07
22453,1.548130e-01,1.933521e-06,7.593493e-01,6.478456e-09,8.583751e-02,6.190090e-07,3.573878e-07
22454,1.548130e-01,5.432859e-07,7.593493e-01,6.144475e-09,8.583751e-02,4.022684e-07,1.233032e-07
22455,1.548130e-01,2.925032e-07,7.593493e-01,2.257155e-08,8.583751e-02,2.648937e-07,8.516080e-08
22456,1.548130e-01,7.425651e-07,7.593493e-01,1.915553e-08,8.583751e-02,5.093727e-07,1.732277e-07
22457,1.548130e-01,1.446903e-06,7.593493e-01,3.498353e-09,8.583751e-02,1.710045e-06,3.734418e-07
22458,1.548130e-01,2.301330e-06,7.593493e-01,5.991855e-09,8.583751e-02,1.400527e-06,4.810435e-07
22459,1.548130e-01,3.604144e-06,7.593493e-01,1.129912e-08,8.583751e-02,1.482333e-06,6.937881e-07
22460,1.548130e-01,1.802126e-06,7.593493e-01,9.758844e-09,8.583751e-02,1.645723e-06,4.276676e-07
22461,1.548130e-01,4.413016e-07,7.593493e-01,2.946065e-09,8.583751e-02,9.190915e-07,1.494489e-07
22462,1.548130e-01,1.490501e-07,7.593493e-01,7.300156e-09,8.583751e-02,2.930961e-07,5.377690e-08
22463,1.548130e-01,7.056100e-07,7.593493e-01,8.144061e-09,8.583751e-02,9.574514e-07,1.976070e-07
22464,1.548130e-01,1.821065e-06,7.593493e-01,5.734367e-09,8.583751e-02,8.016124e-07,3.550873e-07
22465,1.548130e-01,1.559745e-06,7.593493e-01,2.927555e-09,8.583751e-02,7.384579e-07,3.070792e-07
22466,1.548130e-01,4.812725e-07,7.593493e-01,6.479326e-09,8.583751e-02,9.729471e-07,1.629427e-07
22467,1.548130e-01,1.548853e-07,7.593493e-01,7.986849e-09,8.583751e-02,1.365847e-07,4.176715e-08
22468,1.548130e-01,2.974260e-07,7.593493e-01,4.141292e-09,8.583751e-02,6.568952e-07,1.055763e-07
22469,1.548130e-01,9.226617e-07,7.593493e-01,3.098845e-09,8.583751e-02,6.134580e-07,1.978508e-07
22470,1.548130e-01,1.152872e-06,7.593493e-01,5.652213e-09,8.583751e-02,4.845463e-07,2.243637e-07
22471,1.548130e-01,9.958260e-07,7.593493e-01,5.171460e-09,8.583751e-02,6.710945e-07,2.156988e-07
22472,1.548130e-01,5.252008e-07,7.593493e-01,3.982669e-09,8.583751e-02,7.015558e-07,1.445519e-07
22473,1.548130e-01,2.816539e-07,7.593493e-01,2.951035e-09,8.583751e-02,1.040183e-07,5.477321e-08
22474,1.548130e-01,1.528497e-07,7.593493e-01,4.071339e-09,8.583751e-02,1.986091e-07,4.380280e-08
22475,1.548130e-01,3.118122e-07,7.593493e-01,4.554425e-09,8.583751e-02,1.419577e-07,6.391627e-08
22476,1.548130e-01,4.173633e-07,7.593493e-01,3.446372e-09,8.583751e-02,1.495114e-07,8.006394e-08
22477,1.548130e-01,2.070861e-07,7.593493e-01,3.254529e-09,8.583751e-02,1.967925e-07,5.142313e-08
22478,1.548130e-01,1.367252e-07,7.593493e-01,3.030139e-09,8.583751e-02,9.370768e-08,3.151140e-08
22479,1.548130e-01,1.603205e-07,7.593493e-01,3.630797e-09,8.583751e-02,1.891383e-07,4.381191e-08
22480,1.548130e-01,2.815336e-07,7.593493e-01,3.046078e-09,8.583751e-02,1.538774e-07,5.910655e-08
22481,1.548130e-01,4.826959e-07,7.593493e-01,2.906979e-09,8.583751e-02,1.562275e-07,9.034518e-08
22482,1.548130e-01,5.793731e-07,7.593493e-01,2.956932e-09,8.583751e-02,3.098536e-07,1.185369e-07
22483,1.548130e-01,4.747346e-07,7.593493e-01,3.060586e-09,8.583751e-02,5.492810e-07,1.229680e-07
22484,1.548130e-01,2.735281e-07,7.593493e-01,2.932370e-09,8.583751e-02,2.210273e-07,6.354482e-08
22485,1.548130e-01,1.819527e-07,7.593493e-01,2.930730e-09,8.583751e-02,8.844106e-08,3.798564e-08
22486,1.548130e-01,2.777148e-07,7.593493e-01,2.870607e-09,8.583751e-02,1.629986e-07,5.916505e-08
22487,1.548130e-01,6.118215e-07,7.593493e-01,2.961569e-09,8.583751e-02,2.661355e-07,1.198112e-07
22488,1.548130e-01,5.005816e-07,7.593493e-01,3.193676e-09,8.583751e-02,4.801495e-07,1.211365e-07
22489,1.548130e-01,1.984558e-07,7.593493e-01,3.381037e-09,8.583751e-02,2.683104e-07,5.632202e-08
22490,1.548130e-01,1.269862e-07,7.593493e-01,2.880840e-09,8.583751e-02,1.114058e-07,3.140947e-08
22491,1.548130e-01,3.094829e-07,7.593493e-01,2.888688e-09,8.583751e-02,3.920057e-07,8.375427e-08
22492,1.548130e-01,7.965746e-07,7.593493e-01,3.170594e-09,8.583751e-02,3.150018e-07,1.527667e-07
22493,1.548130e-01,1.382828e-06,7.593493e-01,3.240945e-09,8.583751e-02,6.401967e-07,2.714937e-07
22494,1.548130e-01,1.465208e-06,7.593493e-01,2.902615e-09,8.583751e-02,1.231290e-06,3.347283e-07
22495,1.548130e-01,1.230596e-06,7.593493e-01,3.007771e-09,8.583751e-02,1.093369e-06,2.866483e-07
22496,1.548130e-01,8.215088e-07,7.593493e-01,2.850278e-09,8.583751e-02,4.122627e-07,1.647322e-07
22497,1.548130e-01,3.630483e-07,7.593493e-01,2.863069e-09,8.583751e-02,1.274626e-07,6.931973e-08
22498,1.548130e-01,1.433637e-07,7.593493e-01,3.599522e-09,8.583751e-02,8.308522e-08,3.205968e-08
22499,1.548130e-01,3.080693e-07,7.593493e-01,3.291463e-09,8.583751e-02,1.211961e-07,6.059567e-08
22500,1.548130e-01,4.791380e-07,7.593493e-01,3.098527e-09,8.583751e-02,4.901788e-07,1.186054e-07
22501,1.548130e-01,1.041306e-06,7.593493e-01,4.579646e-09,8.583751e-02,6.651584e-07,2.217808e-07
22502,1.548130e-01,2.085829e-06,7.593493e-01,5.655738e-09,8.583751e-02,8.611725e-07,4.011291e-07
22503,1.548130e-01,2.515903e-06,7.593493e-01,4.730003e-09,8.583751e-02,1.675180e-06,5.368795e-07
22504,1.548130e-01,2.434973e-06,7.593493e-01,2.819976e-09,8.583751e-02,2.338771e-06,5.798610e-07
22505,1.548130e-01,1.190506e-06,7.593493e-01,3.790784e-09,8.583751e-02,1.032982e-06,2.758529e-07
22506,1.548130e-01,3.315119e-07,7.593493e-01,4.402452e-09,8.583751e-02,9.787892e-08,6.306703e-08
22507,1.548130e-01,2.463021e-07,7.593493e-01,3.661903e-09,8.583751e-02,1.551474e-07,5.422889e-08
