,L_pde,L_ic,L_data,L_total
1351,2.636913e-08,2.271641e-10,2.154882e-07,2.420844e-07
1352,1.032843e-07,1.621836e-09,9.082249e-07,1.013131e-06
1353,1.884026e-07,3.270596e-09,2.222368e-07,4.139100e-07
1354,3.764387e-08,1.764194e-10,1.097288e-06,1.135108e-06
1355,2.402694e-08,5.923291e-10,4.155017e-07,4.401210e-07
1356,1.553833e-08,3.217275e-09,7.366575e-08,9.242136e-08
1357,1.642517e-08,1.998507e-11,2.023818e-07,2.188270e-07
1358,1.680120e-08,4.877592e-10,1.717351e-07,1.890241e-07
1359,2.942311e-07,1.289472e-09,1.126714e-06,1.422235e-06
1360,1.398215e-07,8.345142e-10,4.042921e-06,4.183577e-06
1361,3.016498e-08,3.105392e-09,9.972939e-07,1.030564e-06
1362,3.037024e-08,5.521869e-09,2.291512e-07,2.650433e-07
1363,2.046184e-08,4.490529e-10,2.385786e-07,2.594895e-07
1364,2.438165e-08,2.215982e-08,9.052165e-08,1.370631e-07
1365,1.612672e-08,1.363236e-08,7.375883e-08,1.035179e-07
1366,1.999748e-08,2.743973e-11,8.707010e-07,8.907259e-07
1367,5.865264e-08,2.388175e-09,3.669372e-06,3.730413e-06
1368,2.176755e-07,4.980455e-09,2.740908e-06,2.963564e-06
1369,1.934439e-08,1.332791e-09,5.866430e-07,6.073202e-07
1370,1.925667e-08,6.991204e-11,1.262431e-07,1.455696e-07
1371,1.983007e-08,4.342096e-09,8.390743e-08,1.080796e-07
1372,3.145117e-08,1.756350e-10,1.128104e-07,1.444372e-07
1373,4.208048e-08,1.283665e-08,3.838337e-06,3.893254e-06
1374,1.530907e-07,9.018920e-09,8.439616e-06,8.601725e-06
1375,2.091252e-08,3.244422e-11,2.507912e-07,2.717362e-07
1376,1.692208e-08,1.395362e-11,7.860144e-08,9.553747e-08
1377,1.672701e-08,6.893673e-12,6.834588e-08,8.507978e-08
1378,1.662183e-08,1.406837e-12,2.171721e-07,2.337953e-07
1379,1.739414e-08,1.698006e-11,5.793182e-08,7.534294e-08
1380,1.529164e-08,3.962654e-12,6.627388e-08,8.156948e-08
1381,1.503523e-08,5.979275e-12,5.590200e-08,7.094322e-08
1382,1.500760e-08,3.210364e-12,6.535726e-08,8.036806e-08
1383,1.477107e-08,2.593949e-11,5.024600e-08,6.504301e-08
1384,1.500008e-08,6.073892e-12,6.195403e-08,7.696018e-08
1385,1.493805e-08,1.925565e-12,8.330955e-08,9.824952e-08
1386,1.686940e-08,1.055277e-12,1.525412e-07,1.694116e-07
1387,1.450490e-08,1.347581e-12,6.215479e-08,7.666103e-08
1388,1.492110e-08,1.296042e-11,7.582145e-08,9.075551e-08
1389,1.663051e-08,5.638658e-12,2.149788e-07,2.316149e-07
1390,1.551517e-08,6.877480e-12,6.431974e-08,7.984180e-08
1391,1.844015e-08,6.093992e-12,7.276834e-08,9.121459e-08
1392,1.555643e-08,2.437793e-11,6.489399e-08,8.047480e-08
1393,1.629478e-08,2.689150e-11,1.019210e-07,1.182426e-07
1394,1.535842e-08,7.136663e-12,8.834026e-08,1.037058e-07
1395,1.502411e-08,5.222119e-11,5.947997e-08,7.455630e-08
1396,2.002344e-08,4.057530e-11,7.080972e-08,9.087374e-08
1397,1.470424e-08,3.796071e-12,5.238231e-08,6.709035e-08
1398,1.461409e-08,2.999772e-10,1.404031e-07,1.553171e-07
1399,1.459692e-08,6.629376e-10,5.820123e-08,7.346109e-08
1400,1.696637e-08,2.150784e-09,1.373880e-07,1.565052e-07
1401,1.557883e-08,3.824840e-10,7.502734e-08,9.098866e-08
1402,1.721221e-08,1.807890e-09,2.971453e-07,3.161654e-07
1403,1.445216e-08,2.356568e-09,1.142374e-07,1.310461e-07
1404,2.940988e-08,2.755232e-11,9.848801e-08,1.279254e-07
1405,1.688835e-08,4.909970e-12,1.072420e-07,1.241353e-07
1406,1.483380e-08,1.275958e-09,5.821861e-08,7.432837e-08
1407,3.519730e-08,2.823287e-11,7.887900e-08,1.141045e-07
1408,6.450040e-08,9.354922e-10,9.976967e-07,1.063133e-06
1409,1.163722e-07,1.768922e-09,8.000566e-08,1.981468e-07
1410,1.481901e-08,4.883544e-11,6.064057e-08,7.550841e-08
1411,1.489575e-08,1.212354e-11,9.426047e-08,1.091683e-07
1412,2.928952e-08,2.166389e-09,7.628446e-08,1.077404e-07
1413,3.522005e-08,7.949370e-10,3.360815e-07,3.720965e-07
1414,5.192375e-08,5.270894e-10,2.242010e-06,2.294461e-06
1415,7.810360e-08,3.642297e-09,6.333878e-06,6.415624e-06
1416,2.212171e-08,3.706910e-10,2.487822e-07,2.712746e-07
1417,1.672916e-08,5.915334e-12,8.549692e-08,1.022320e-07
1418,1.496002e-08,2.581067e-09,6.080376e-08,7.834484e-08
1419,1.519913e-08,1.964503e-10,7.901271e-08,9.440829e-08
1420,1.490063e-08,1.193886e-09,6.786583e-08,8.396034e-08
1421,1.416701e-08,4.534880e-11,5.137050e-08,6.558286e-08
1422,1.466310e-08,7.155112e-10,8.995566e-08,1.053343e-07
1423,1.385914e-08,1.476592e-09,9.117230e-08,1.065080e-07
1424,2.765722e-08,4.115516e-10,5.776381e-08,8.583258e-08
1425,1.440728e-08,1.277295e-08,1.278053e-07,1.549855e-07
1426,2.037719e-08,7.908646e-12,6.020429e-08,8.058939e-08
1427,1.383811e-08,6.771137e-13,7.828626e-08,9.212505e-08
1428,1.610196e-08,2.444837e-09,5.433834e-08,7.288514e-08
1429,1.421412e-08,1.513390e-10,6.890934e-08,8.327479e-08
1430,2.132466e-08,2.275256e-11,3.994484e-07,4.207958e-07
1431,1.926520e-08,8.907610e-10,8.400016e-07,8.601576e-07
1432,1.508747e-08,4.836553e-09,5.998123e-08,7.990526e-08
1433,1.466086e-08,3.219323e-10,6.713709e-08,8.211988e-08
1434,1.433977e-08,2.539814e-09,6.901767e-08,8.589725e-08
1435,1.382136e-08,4.600048e-10,7.640339e-08,9.068475e-08
1436,1.459581e-08,5.819304e-11,1.287635e-07,1.434175e-07
1437,1.540751e-08,5.365213e-11,5.715040e-08,7.261156e-08
1438,1.444728e-08,3.202787e-10,1.208098e-07,1.355774e-07
1439,1.504597e-08,3.366567e-10,5.120033e-08,6.658296e-08
1440,1.351852e-08,4.489336e-10,5.097510e-08,6.494255e-08
1441,1.718429e-08,2.823644e-10,2.438734e-07,2.613400e-07
1442,2.028537e-08,1.858990e-09,5.797328e-07,6.018772e-07
1443,1.566538e-08,1.049668e-09,4.164667e-07,4.331817e-07
1444,2.763750e-08,5.698588e-10,5.294855e-07,5.576929e-07
1445,1.977359e-08,6.841334e-11,2.315114e-07,2.513534e-07
1446,1.533175e-08,2.075864e-09,1.140097e-07,1.314173e-07
1447,1.639353e-08,1.921828e-10,1.169155e-07,1.335012e-07
1448,1.438033e-08,7.501570e-09,6.144978e-08,8.333168e-08
1449,1.631985e-08,1.622056e-09,3.344347e-07,3.523766e-07
1450,1.496889e-08,2.508609e-10,1.087687e-07,1.239884e-07
1451,1.544326e-08,9.836117e-12,2.024520e-07,2.179051e-07
1452,1.496800e-08,7.540981e-12,6.718935e-08,8.216489e-08
1453,1.497196e-08,4.218884e-10,8.186687e-08,9.726071e-08
1454,1.405316e-08,5.243959e-10,8.088107e-08,9.545862e-08
1455,1.788022e-08,1.115856e-08,6.062422e-08,8.966300e-08
1456,1.874980e-08,8.408212e-11,4.653917e-08,6.537305e-08
1457,1.368540e-08,1.056967e-11,7.913941e-08,9.283538e-08
1458,2.758427e-08,1.734700e-09,4.071949e-07,4.365139e-07
1459,1.794751e-08,1.264109e-09,1.374080e-07,1.566196e-07
1460,2.114357e-08,1.472334e-09,1.760374e-07,1.986533e-07
1461,3.178710e-08,6.897042e-11,4.744938e-07,5.063499e-07
1462,2.880097e-08,2.266729e-09,3.851691e-07,4.162368e-07
1463,1.981937e-08,3.790950e-10,1.266228e-07,1.468213e-07
1464,2.458139e-08,2.067609e-09,6.548326e-08,9.213226e-08
1465,1.557836e-08,1.202169e-10,4.942044e-08,6.511902e-08
1466,1.760700e-08,1.136209e-09,2.021904e-07,2.209336e-07
1467,1.420321e-08,4.791855e-10,5.619928e-08,7.088168e-08
1468,1.475262e-08,5.586376e-10,5.163364e-08,6.694491e-08
1469,1.408858e-08,1.035021e-09,6.514747e-08,8.027108e-08
1470,1.751360e-08,2.197306e-09,6.717268e-08,8.688358e-08
1471,1.359079e-08,1.989486e-10,8.201676e-08,9.580650e-08
1472,2.155920e-08,2.937032e-10,8.978925e-08,1.116422e-07
1473,1.435708e-08,1.377332e-10,3.902869e-07,4.047817e-07
1474,2.131624e-08,3.488075e-10,1.197091e-07,1.413741e-07
1475,1.536117e-08,1.652541e-10,2.948572e-07,3.103836e-07
1476,3.095067e-08,1.312078e-09,2.266354e-07,2.588981e-07
1477,1.427868e-08,3.690200e-09,6.705767e-08,8.502654e-08
1478,1.543085e-08,9.391963e-09,1.138191e-07,1.386419e-07
1479,1.382670e-08,1.800847e-10,6.232228e-08,7.632906e-08
1480,1.379618e-08,8.664271e-10,8.042983e-08,9.509243e-08
1481,1.993210e-08,5.361693e-10,5.529417e-08,7.576243e-08
1482,2.225019e-08,1.913608e-10,2.631530e-07,2.855945e-07
1483,1.610405e-08,1.224581e-10,1.314618e-07,1.476883e-07
1484,1.979031e-08,1.677728e-10,5.234101e-07,5.433682e-07
1485,1.455459e-08,3.951645e-12,1.329076e-07,1.474661e-07
1486,1.370001e-08,1.956020e-12,6.557318e-08,7.927515e-08
1487,1.439204e-08,5.745205e-12,5.268687e-08,6.708466e-08
1488,1.345619e-08,5.678738e-12,4.293972e-08,5.640159e-08
1489,1.348069e-08,2.551548e-12,7.743325e-08,9.091649e-08
1490,1.432968e-08,1.522705e-11,6.182135e-08,7.616626e-08
1491,4.355896e-08,2.177251e-11,1.329333e-07,1.765140e-07
1492,1.992490e-08,4.594108e-12,5.864628e-08,7.857578e-08
1493,1.527695e-08,1.499061e-12,5.648965e-08,7.176810e-08
1494,1.839317e-08,2.519564e-11,1.002236e-07,1.186420e-07
1495,1.493844e-08,2.826258e-12,1.236486e-07,1.385898e-07
1496,1.333251e-08,1.546050e-12,4.986371e-08,6.319776e-08
1497,1.322830e-08,1.859222e-11,7.277008e-08,8.601697e-08
1498,1.381162e-08,1.923852e-11,8.743697e-08,1.012678e-07
1499,1.584972e-08,5.637910e-12,2.011010e-07,2.169564e-07
1500,1.437631e-08,1.482006e-11,4.502528e-08,5.941641e-08
1501,1.434052e-08,1.294189e-11,1.158818e-07,1.302353e-07
1502,1.350472e-08,8.303569e-12,4.932858e-08,6.284161e-08
1503,1.507444e-08,1.504643e-11,5.406616e-08,6.915565e-08
1504,1.535087e-08,5.519472e-12,6.987521e-08,8.523159e-08
1505,1.599207e-08,1.175286e-11,5.219112e-08,6.819495e-08
1506,1.549785e-08,1.379117e-11,5.375684e-08,6.926848e-08
1507,1.310453e-08,2.239185e-11,4.418984e-08,5.731677e-08
1508,1.359853e-08,5.458278e-11,7.019347e-08,8.384658e-08
1509,1.346305e-08,1.446577e-10,1.074021e-07,1.210098e-07
1510,1.650185e-08,9.410284e-11,9.393916e-08,1.105351e-07
1511,1.392292e-08,3.806140e-11,3.811582e-07,3.951192e-07
1512,1.404776e-08,2.528776e-10,4.753864e-08,6.183927e-08
1513,1.537740e-08,5.492815e-10,1.647971e-07,1.807238e-07
1514,1.368265e-08,5.568443e-10,1.234431e-07,1.376826e-07
1515,1.460842e-08,2.082513e-10,1.060318e-07,1.208485e-07
1516,1.336576e-08,2.726418e-11,6.574483e-08,7.913785e-08
1517,1.351033e-08,2.729824e-10,5.504550e-08,6.882882e-08
1518,1.349690e-08,3.222421e-10,5.325548e-08,6.707462e-08
1519,1.572343e-08,4.089599e-11,2.870038e-07,3.027681e-07
1520,1.727397e-08,1.016124e-12,1.307681e-07,1.480431e-07
1521,1.341493e-08,3.690405e-10,6.314048e-08,7.692444e-08
1522,1.479608e-08,1.700041e-10,5.242720e-08,6.739329e-08
1523,1.291100e-08,5.250420e-10,1.450923e-07,1.585283e-07
1524,1.298737e-08,1.205430e-10,6.481716e-08,7.792507e-08
1525,1.597511e-08,1.115436e-09,4.695242e-08,6.404296e-08
1526,1.259485e-08,6.425432e-11,4.584209e-08,5.850119e-08
1527,1.429005e-08,4.753932e-10,7.491489e-08,8.968033e-08
1528,1.295824e-08,1.014106e-12,6.503004e-08,7.798929e-08
1529,1.260878e-08,1.389992e-09,5.120699e-08,6.520575e-08
1530,1.261588e-08,8.873488e-13,6.488974e-08,7.750651e-08
1531,1.343134e-08,1.033173e-12,1.028426e-07,1.162749e-07
1532,1.297106e-08,4.007178e-10,4.826788e-08,6.163966e-08
1533,1.675476e-08,5.207266e-10,4.535828e-08,6.263377e-08
1534,1.639306e-08,9.836679e-10,6.042043e-07,6.215810e-07
1535,1.900299e-08,7.619401e-10,7.389426e-08,9.365920e-08
1536,1.786864e-08,5.429916e-11,1.576952e-07,1.756181e-07
1537,1.439808e-08,1.272982e-09,1.919375e-07,2.076086e-07
1538,1.696746e-08,4.134934e-11,5.767920e-07,5.938008e-07
1539,1.977172e-08,4.601235e-11,1.113545e-07,1.311722e-07
1540,1.375247e-08,3.184664e-10,9.459782e-08,1.086688e-07
1541,1.308737e-08,1.279131e-10,4.504184e-08,5.825712e-08
1542,1.643288e-08,1.352456e-09,1.101663e-07,1.279517e-07
1543,1.312740e-08,3.578192e-10,1.110766e-07,1.245618e-07
1544,1.322146e-08,2.718436e-10,8.786651e-08,1.013598e-07
1545,1.490824e-08,2.438137e-10,4.621307e-08,6.136512e-08
1546,1.312115e-08,8.727871e-11,1.109543e-07,1.241627e-07
1547,1.485800e-08,6.041511e-11,7.352449e-08,8.844290e-08
1548,1.313752e-08,3.729705e-10,6.783499e-08,8.134548e-08
1549,1.263618e-08,4.111901e-11,5.409907e-08,6.677637e-08
1550,1.285820e-08,4.356517e-11,5.467535e-08,6.757711e-08
1551,1.858652e-08,4.564803e-10,1.396372e-07,1.586802e-07
1552,1.286994e-08,1.982310e-13,6.196112e-08,7.483126e-08
1553,1.364309e-08,1.827534e-10,4.203373e-08,5.585957e-08
1554,2.161833e-08,8.615702e-11,1.601489e-06,1.623193e-06
1555,1.277585e-08,4.465279e-11,4.574905e-07,4.703110e-07
1556,1.624193e-08,4.289381e-10,6.157824e-08,7.824911e-08
1557,1.375912e-08,1.763978e-10,1.018415e-07,1.157771e-07
1558,1.265726e-08,3.277539e-10,5.703237e-08,7.001739e-08
1559,1.288720e-08,8.893983e-10,5.282033e-08,6.659693e-08
1560,1.260575e-08,2.080315e-10,4.071999e-08,5.353377e-08
1561,1.240481e-08,5.909115e-10,4.481025e-08,5.780597e-08
1562,1.274188e-08,1.475070e-11,4.528992e-08,5.804655e-08
1563,1.243713e-08,2.672566e-11,5.197065e-08,6.443450e-08
1564,1.366816e-08,3.934096e-11,9.203399e-08,1.057415e-07
1565,1.227952e-08,8.806392e-11,4.902602e-08,6.139361e-08
1566,2.974198e-08,1.382248e-10,4.206923e-07,4.505725e-07
1567,1.453640e-08,8.328454e-14,1.068832e-07,1.214197e-07
1568,1.356935e-08,3.208208e-09,5.968084e-08,7.645840e-08
1569,1.245208e-08,1.553961e-11,6.228795e-08,7.475556e-08
1570,2.157098e-08,4.715490e-10,1.046785e-07,1.267210e-07
1571,1.264883e-08,2.641175e-10,4.384313e-08,5.675608e-08
1572,1.369991e-08,2.163631e-10,7.724945e-08,9.116572e-08
1573,1.322195e-08,1.534611e-12,1.244735e-07,1.376970e-07
1574,1.362421e-08,3.530548e-11,2.084027e-07,2.220622e-07
1575,1.561721e-08,4.763083e-10,1.180818e-07,1.341753e-07
1576,1.650421e-08,1.388682e-09,5.268183e-08,7.057472e-08
1577,1.346114e-08,7.676327e-11,4.290455e-08,5.644246e-08
1578,1.651301e-08,8.841114e-11,1.647176e-07,1.813190e-07
1579,1.282355e-08,1.580881e-09,4.876262e-08,6.316706e-08
1580,1.299676e-08,9.591048e-11,1.090660e-07,1.221587e-07
1581,1.400955e-08,1.051503e-10,4.412190e-08,5.823659e-08
1582,1.590858e-08,6.556349e-10,9.158973e-08,1.081539e-07
1583,1.404398e-08,1.522400e-10,1.092231e-07,1.234193e-07
1584,1.243399e-08,4.815180e-11,4.273914e-08,5.522128e-08
1585,1.373614e-08,1.035926e-10,1.079818e-07,1.218216e-07
1586,1.253396e-08,6.058969e-10,1.062548e-07,1.193947e-07
1587,1.212310e-08,9.488296e-11,4.775026e-08,5.996824e-08
1588,1.739532e-08,2.775756e-12,7.617326e-08,9.357135e-08
1589,1.202491e-08,2.595987e-12,5.071064e-08,6.273815e-08
1590,1.246596e-08,6.116364e-11,6.845683e-08,8.098395e-08
1591,1.919706e-08,3.915746e-11,2.176538e-07,2.368900e-07
1592,1.378936e-08,9.964788e-11,1.149338e-07,1.288228e-07
1593,1.382543e-08,2.108687e-10,5.196050e-08,6.599679e-08
1594,1.539376e-08,4.134394e-11,1.385449e-07,1.539800e-07
1595,1.323020e-08,4.965242e-11,3.089062e-07,3.221860e-07
1596,2.564882e-08,2.748404e-12,2.915862e-07,3.172377e-07
1597,1.329318e-08,1.891177e-10,6.108979e-08,7.457209e-08
1598,1.227352e-08,2.587495e-11,4.402573e-08,5.632512e-08
1599,1.327749e-08,4.813832e-11,4.452544e-08,5.785108e-08
1600,1.239762e-08,7.638062e-11,5.688206e-08,6.935606e-08
1601,1.307631e-08,1.721345e-10,5.141046e-08,6.465891e-08
1602,1.251029e-08,4.129954e-12,2.022624e-07,2.147768e-07
1603,1.219911e-08,1.359089e-12,6.306890e-08,7.526937e-08
1604,1.231413e-08,7.182475e-11,4.918524e-08,6.157120e-08
1605,1.490376e-08,3.520459e-10,1.372037e-07,1.524595e-07
1606,1.255626e-08,2.641579e-10,4.984574e-08,6.266616e-08
1607,1.356266e-08,1.980205e-09,5.749130e-08,7.303417e-08
1608,1.370044e-08,1.588696e-12,4.234472e-08,5.604675e-08
1609,1.226566e-08,7.998598e-11,4.518113e-08,5.752677e-08
1610,1.201518e-08,4.134255e-10,5.534163e-08,6.777024e-08
1611,1.296108e-08,1.589345e-11,1.157831e-07,1.287600e-07
1612,1.202587e-08,1.439598e-10,8.952053e-08,1.016904e-07
1613,1.264640e-08,1.219006e-10,2.997645e-07,3.125328e-07
1614,8.092437e-08,2.338391e-09,5.131667e-07,5.964295e-07
1615,2.391037e-08,1.451312e-10,5.865999e-08,8.271549e-08
1616,1.351103e-08,4.132651e-10,5.844845e-08,7.237274e-08
1617,1.180715e-08,4.438430e-10,4.844284e-08,6.069383e-08
1618,1.226968e-08,3.294387e-12,8.759537e-08,9.986835e-08
1619,1.264768e-08,8.860198e-11,4.258161e-08,5.531789e-08
1620,1.250415e-08,4.786863e-12,4.212044e-08,5.462938e-08
1621,1.214858e-08,6.009881e-10,5.119773e-08,6.394730e-08
1622,1.756770e-08,4.975982e-10,2.502358e-07,2.683011e-07
1623,1.187482e-08,5.211277e-12,4.005146e-08,5.193149e-08
1624,1.779220e-08,4.553331e-10,1.915720e-07,2.098196e-07
1625,1.242464e-08,1.543956e-10,5.796732e-08,7.054636e-08
1626,1.311557e-08,2.341718e-11,7.967146e-08,9.281045e-08
1627,1.474182e-08,1.010681e-09,7.940512e-08,9.515762e-08
1628,1.355394e-08,3.295089e-10,1.447582e-07,1.586417e-07
1629,1.185995e-08,9.310488e-11,4.174974e-08,5.370280e-08
1630,1.185020e-08,3.416130e-10,6.258308e-08,7.477489e-08
1631,1.347452e-08,7.419104e-10,3.890275e-08,5.311918e-08
1632,1.388184e-08,6.556105e-10,1.280779e-07,1.426154e-07
1633,1.190334e-08,3.971468e-10,6.853509e-08,8.083557e-08
1634,1.370367e-08,5.545216e-11,5.627187e-08,7.003100e-08
1635,1.179184e-08,3.939994e-10,6.892901e-08,8.111485e-08
1636,1.153219e-08,9.290993e-10,1.014562e-07,1.139175e-07
1637,1.194464e-08,2.970817e-10,7.081126e-08,8.305298e-08
1638,1.327605e-08,1.550453e-12,5.177533e-08,6.505294e-08
1639,1.172779e-08,2.701021e-11,4.605849e-08,5.781328e-08
1640,1.416145e-08,3.017160e-10,1.226232e-06,1.240695e-06
1641,1.619135e-08,7.474268e-11,5.537926e-08,7.164535e-08
1642,1.173111e-08,2.603444e-10,5.800501e-08,6.999647e-08
1643,1.282073e-08,1.546704e-11,5.607107e-08,6.890727e-08
1644,1.160485e-08,2.662570e-10,4.013712e-08,5.200823e-08
1645,1.203578e-08,1.880685e-12,1.465100e-07,1.585477e-07
1646,1.395694e-08,7.644887e-11,6.285534e-08,7.688872e-08
1647,1.642111e-08,6.103096e-10,1.167881e-07,1.338195e-07
1648,1.948000e-08,3.609801e-10,5.866783e-08,7.850880e-08
1649,1.623639e-08,4.374055e-11,4.299413e-08,5.927426e-08
1650,1.516319e-08,4.987094e-10,3.979480e-08,5.545670e-08
1651,1.210234e-08,6.797065e-10,8.584043e-08,9.862247e-08
1652,1.172228e-08,2.176279e-09,9.876985e-08,1.126684e-07
1653,1.209742e-08,4.396713e-10,7.010818e-08,8.264526e-08
1654,1.558779e-08,1.359896e-11,9.515451e-08,1.107559e-07
1655,1.724919e-08,3.678841e-11,1.206161e-07,1.379021e-07
1656,1.169792e-08,7.281711e-10,1.047034e-07,1.171295e-07
1657,2.702776e-08,1.789010e-10,2.198748e-07,2.470815e-07
1658,1.586026e-08,9.108553e-11,1.710876e-07,1.870389e-07
1659,1.201161e-08,4.401334e-11,1.274998e-07,1.395555e-07
1660,1.148080e-08,7.014262e-10,4.167705e-08,5.385929e-08
1661,1.350871e-08,1.648820e-10,1.250011e-07,1.386747e-07
1662,1.160216e-08,4.251740e-10,2.513288e-07,2.633562e-07
1663,1.617579e-08,1.339776e-09,1.272472e-06,1.289988e-06
1664,1.298971e-08,2.658410e-11,4.652524e-07,4.782687e-07
1665,1.769760e-08,3.513795e-10,7.376402e-07,7.556891e-07
1666,1.305157e-08,7.579690e-11,1.076333e-07,1.207606e-07
1667,1.252138e-08,2.101473e-11,1.103237e-07,1.228661e-07
1668,1.861082e-08,3.249872e-10,2.456437e-07,2.645795e-07
1669,1.177944e-08,1.724761e-10,4.617430e-08,5.812621e-08
1670,1.477091e-08,6.470622e-10,3.904449e-07,4.058629e-07
1671,1.370749e-08,1.583070e-09,8.079259e-08,9.608315e-08
1672,1.620827e-08,2.230997e-11,1.065060e-07,1.227366e-07
1673,1.499525e-08,7.477008e-10,1.119722e-07,1.277152e-07
1674,1.314898e-08,8.517914e-10,7.040488e-08,8.440565e-08
1675,1.133288e-08,1.129645e-10,5.935980e-08,7.080564e-08
1676,1.388649e-08,3.415484e-10,9.695101e-08,1.111791e-07
1677,1.177761e-08,5.689340e-12,4.651725e-08,5.830055e-08
1678,1.120662e-08,2.643482e-10,4.346834e-08,5.493932e-08
1679,1.755038e-08,1.947220e-10,5.392818e-07,5.570269e-07
1680,1.299869e-08,9.376467e-11,1.438552e-07,1.569477e-07
1681,1.139498e-08,4.410135e-11,1.102408e-07,1.216798e-07
1682,1.155126e-08,6.020701e-11,4.032639e-08,5.193786e-08
1683,1.175390e-08,2.203258e-10,4.560977e-08,5.758400e-08
1684,1.118159e-08,1.251999e-11,3.982205e-08,5.101616e-08
1685,1.143961e-08,1.705567e-10,5.278357e-08,6.439374e-08
1686,1.199050e-08,4.791893e-10,3.787781e-08,5.034750e-08
1687,1.120559e-08,1.003039e-11,6.302805e-08,7.424368e-08
1688,1.139735e-08,1.461996e-11,1.287946e-07,1.402066e-07
1689,1.250920e-08,5.691635e-11,7.193366e-08,8.449977e-08
1690,1.457103e-08,6.945271e-12,8.831304e-08,1.028910e-07
1691,1.285319e-08,2.038328e-10,9.086730e-08,1.039243e-07
1692,1.354254e-08,4.292452e-10,3.608152e-08,5.005330e-08
1693,1.168729e-08,1.636047e-10,1.135605e-07,1.254114e-07
1694,1.083780e-08,4.262272e-10,4.058171e-08,5.184574e-08
1695,1.367693e-08,5.394503e-10,1.545873e-07,1.688037e-07
1696,1.259179e-08,3.716024e-11,1.095937e-07,1.222227e-07
1697,1.140715e-08,2.492438e-10,5.579405e-08,6.745045e-08
1698,1.112479e-08,6.044162e-11,1.387035e-07,1.498887e-07
1699,1.172830e-08,2.816740e-10,8.898169e-08,1.009917e-07
1700,1.176008e-08,1.340792e-09,9.921965e-08,1.123205e-07
1701,1.211259e-08,8.409226e-12,1.132858e-07,1.254068e-07
1702,1.228856e-08,2.350937e-09,6.428589e-08,7.892538e-08
1703,1.528017e-08,1.566895e-11,1.684956e-07,1.837915e-07
1704,2.230824e-08,3.411467e-11,4.684909e-08,6.919144e-08
1705,1.308283e-08,5.567989e-12,6.083911e-08,7.392751e-08
1706,2.067635e-08,1.452224e-09,4.467189e-08,6.680047e-08
1707,1.440370e-08,2.018872e-10,7.417812e-08,8.878371e-08
1708,1.089121e-08,1.168290e-09,4.373589e-08,5.579539e-08
1709,1.208663e-08,1.592168e-10,1.056095e-07,1.178554e-07
1710,1.114339e-08,1.505567e-10,5.027753e-08,6.157147e-08
1711,1.076950e-08,1.243458e-11,5.955595e-08,7.033789e-08
1712,2.264669e-08,3.705289e-10,7.115841e-08,9.417563e-08
1713,1.211736e-08,1.843771e-10,7.281867e-07,7.404884e-07
1714,1.122204e-08,9.358829e-10,5.665972e-08,6.881764e-08
1715,1.534914e-08,3.441436e-12,1.841939e-07,1.995465e-07
1716,1.266332e-08,5.930640e-12,1.806516e-07,1.933208e-07
1717,1.302621e-08,5.315626e-12,4.292403e-08,5.595555e-08
1718,1.359118e-08,4.011584e-13,2.271389e-07,2.407305e-07
1719,1.184250e-08,5.503296e-10,1.900273e-07,2.024201e-07
1720,1.229691e-08,9.329608e-10,1.881024e-07,2.013323e-07
1721,1.280527e-08,1.508206e-10,1.750558e-07,1.880119e-07
1722,1.235132e-08,4.637505e-10,9.564300e-08,1.084581e-07
1723,2.402397e-08,1.009994e-10,4.869248e-07,5.110498e-07
1724,1.591365e-08,9.094744e-10,1.393989e-06,1.410812e-06
1725,1.555865e-08,2.611359e-10,1.255215e-07,1.413413e-07
1726,2.140083e-08,5.638235e-10,5.399176e-07,5.618822e-07
1727,1.292804e-08,7.591643e-10,6.073513e-08,7.442233e-08
1728,1.138916e-08,1.468981e-10,7.718688e-08,8.872293e-08
1729,1.128960e-08,2.234523e-11,4.743501e-08,5.874696e-08
1730,1.120022e-08,2.129495e-10,1.133153e-07,1.247285e-07
1731,1.122590e-08,3.700270e-11,4.924335e-08,6.050625e-08
1732,1.152192e-08,3.477616e-11,7.523884e-08,8.679554e-08
1733,1.114886e-08,2.576840e-10,7.443749e-08,8.584404e-08
1734,1.212542e-08,1.194473e-10,4.659895e-08,5.884381e-08
1735,1.254495e-08,3.581662e-10,3.533483e-08,4.823795e-08
1736,2.216241e-08,2.078853e-11,5.799560e-08,8.017879e-08
1737,1.437869e-08,1.036301e-11,1.060588e-07,1.204479e-07
1738,1.138361e-08,9.289122e-12,9.131765e-08,1.027106e-07
1739,1.071647e-08,5.531600e-12,4.123729e-08,5.195929e-08
1740,2.107452e-08,4.320984e-12,6.376696e-08,8.484580e-08
1741,1.066725e-08,3.009114e-11,8.054339e-08,9.124074e-08
