,beta,params,lr
789,5.905920e-01,7.177356e-02,2.500000e-04
790,5.908848e-01,3.735326e-02,2.500000e-04
791,5.912001e-01,3.897696e-02,2.500000e-04
792,5.919793e-01,2.128803e-02,2.500000e-04
793,5.926104e-01,1.805521e-02,2.500000e-04
794,5.936181e-01,6.163808e-02,2.500000e-04
795,5.930049e-01,2.637421e-01,2.500000e-04
796,5.908928e-01,2.552671e-01,2.500000e-04
797,5.904578e-01,8.863232e-02,2.500000e-04
798,5.904737e-01,4.495314e-02,2.500000e-04
799,5.903797e-01,2.740010e-02,2.500000e-04
800,5.903008e-01,3.144225e-02,2.500000e-04
801,5.909430e-01,1.789815e-02,2.500000e-04
802,5.917060e-01,1.495323e-02,2.500000e-04
803,5.923871e-01,9.801043e-03,2.500000e-04
804,5.930585e-01,8.312076e-03,2.500000e-04
805,5.936038e-01,8.476185e-03,2.500000e-04
806,5.941455e-01,9.992312e-03,2.500000e-04
807,5.947034e-01,1.953761e-02,2.500000e-04
808,5.945840e-01,5.450325e-02,2.500000e-04
809,5.929900e-01,2.875515e-01,2.500000e-04
810,5.903451e-01,2.050348e-01,2.500000e-04
811,5.903831e-01,9.431733e-02,2.500000e-04
812,5.911415e-01,1.028147e-01,2.500000e-04
813,5.904643e-01,8.176621e-02,2.500000e-04
814,5.903698e-01,3.941093e-02,2.500000e-04
815,5.907111e-01,2.308601e-02,2.500000e-04
816,5.909262e-01,4.615603e-02,2.500000e-04
817,5.922062e-01,5.795617e-02,2.500000e-04
818,5.947028e-01,1.863790e-01,2.500000e-04
819,5.924273e-01,2.381578e-01,2.500000e-04
820,5.919290e-01,1.983583e-01,2.500000e-04
821,5.915691e-01,1.091474e-01,2.500000e-04
822,5.924512e-01,6.047499e-02,2.500000e-04
823,5.933407e-01,3.990308e-02,2.500000e-04
824,5.936671e-01,4.587383e-02,2.500000e-04
825,5.938465e-01,2.746931e-02,2.500000e-04
826,5.942292e-01,3.500524e-02,2.500000e-04
827,5.940160e-01,2.746483e-01,2.500000e-04
828,5.942535e-01,2.824040e-01,2.500000e-04
829,5.943188e-01,6.027285e-02,2.500000e-04
830,5.945243e-01,3.002006e-02,2.500000e-04
831,5.949464e-01,1.510058e-02,2.500000e-04
832,5.952294e-01,2.112022e-02,1.250000e-04
833,5.955030e-01,1.267070e-02,1.250000e-04
834,5.956554e-01,4.827701e-03,1.250000e-04
835,5.958308e-01,5.185190e-03,1.250000e-04
836,5.959946e-01,4.731182e-03,1.250000e-04
837,5.961605e-01,4.472005e-03,1.250000e-04
838,5.962855e-01,5.538267e-03,1.250000e-04
839,5.964341e-01,6.669480e-03,1.250000e-04
840,5.966040e-01,3.943142e-03,1.250000e-04
841,5.967659e-01,3.802862e-03,1.250000e-04
842,5.969202e-01,3.694287e-03,1.250000e-04
843,5.970755e-01,3.726779e-03,1.250000e-04
844,5.972525e-01,3.294939e-03,1.250000e-04
845,5.974117e-01,3.720089e-03,1.250000e-04
846,5.975626e-01,4.472857e-03,1.250000e-04
847,5.977564e-01,4.750761e-03,1.250000e-04
848,5.979480e-01,3.839056e-03,1.250000e-04
849,5.980760e-01,4.910825e-03,1.250000e-04
850,5.982829e-01,4.762299e-03,1.250000e-04
851,5.984583e-01,4.644945e-03,1.250000e-04
852,5.985960e-01,3.744774e-03,1.250000e-04
853,5.986921e-01,5.317719e-03,1.250000e-04
854,5.987363e-01,1.061001e-02,1.250000e-04
855,5.988587e-01,1.047322e-02,1.250000e-04
856,5.991120e-01,5.436401e-03,1.250000e-04
857,5.993237e-01,1.053436e-02,1.250000e-04
858,5.994633e-01,1.174518e-02,1.250000e-04
859,5.995505e-01,9.483611e-03,1.250000e-04
860,5.997033e-01,6.836207e-03,1.250000e-04
861,5.996313e-01,7.127650e-03,1.250000e-04
862,5.995964e-01,6.855426e-03,1.250000e-04
863,5.996357e-01,1.965808e-02,1.250000e-04
864,5.995855e-01,3.295567e-02,1.250000e-04
865,5.998864e-01,1.826769e-02,1.250000e-04
866,5.999308e-01,1.385773e-02,1.250000e-04
867,6.000941e-01,9.048084e-03,1.250000e-04
868,6.002575e-01,1.438832e-02,1.250000e-04
869,6.006330e-01,9.256691e-02,1.250000e-04
870,5.988042e-01,1.751737e-01,1.250000e-04
871,5.995362e-01,8.247514e-02,1.250000e-04
872,5.995333e-01,2.799797e-02,1.250000e-04
873,5.998624e-01,4.448585e-02,1.250000e-04
874,6.003351e-01,4.643630e-02,1.250000e-04
875,6.001243e-01,4.401012e-02,1.250000e-04
876,6.001725e-01,1.914099e-02,1.250000e-04
877,6.003420e-01,8.772648e-03,1.250000e-04
878,6.004736e-01,8.428717e-03,1.250000e-04
879,6.005902e-01,9.381093e-03,1.250000e-04
880,6.007698e-01,9.249028e-03,1.250000e-04
881,6.008143e-01,1.294878e-02,1.250000e-04
882,6.009216e-01,1.145716e-02,1.250000e-04
883,6.008807e-01,9.531327e-03,1.250000e-04
884,6.008873e-01,6.999303e-03,1.250000e-04
885,6.007802e-01,1.357970e-02,1.250000e-04
886,6.008647e-01,1.033740e-02,1.250000e-04
887,6.007884e-01,2.910993e-02,1.250000e-04
888,6.004692e-01,5.726362e-02,1.250000e-04
889,5.998249e-01,2.685112e-02,1.250000e-04
890,5.997068e-01,1.985345e-02,1.250000e-04
891,5.995104e-01,1.409889e-02,1.250000e-04
892,5.994794e-01,9.641064e-03,1.250000e-04
893,5.995411e-01,1.260078e-02,1.250000e-04
894,5.997776e-01,1.337149e-02,1.250000e-04
895,5.995578e-01,1.872939e-02,1.250000e-04
896,5.987839e-01,8.844355e-02,1.250000e-04
897,5.991082e-01,9.172584e-02,1.250000e-04
898,5.992654e-01,5.893889e-02,1.250000e-04
899,5.997193e-01,7.781369e-02,1.250000e-04
900,6.004852e-01,4.322744e-02,1.250000e-04
901,6.010770e-01,7.864817e-02,1.250000e-04
902,6.011376e-01,5.526533e-02,1.250000e-04
903,6.012180e-01,1.943569e-02,1.250000e-04
904,6.012679e-01,1.173192e-02,1.250000e-04
905,6.012504e-01,7.997427e-03,1.250000e-04
906,6.011993e-01,5.516935e-03,1.250000e-04
907,6.011304e-01,9.511432e-03,1.250000e-04
908,6.010571e-01,1.078219e-02,1.250000e-04
909,6.012239e-01,2.380902e-02,1.250000e-04
910,6.000960e-01,3.660652e-02,1.250000e-04
911,5.996623e-01,3.861805e-02,1.250000e-04
912,5.995112e-01,4.635870e-02,1.250000e-04
913,5.991344e-01,7.837944e-02,1.250000e-04
914,5.989962e-01,1.402986e-01,1.250000e-04
915,5.982125e-01,1.024990e-01,1.250000e-04
916,5.974494e-01,5.154804e-02,1.250000e-04
917,5.974615e-01,1.962418e-02,1.250000e-04
918,5.975130e-01,9.610797e-03,1.250000e-04
919,5.976421e-01,8.827319e-03,1.250000e-04
920,5.977802e-01,1.302668e-02,1.250000e-04
921,5.980743e-01,1.580530e-02,1.250000e-04
922,5.981890e-01,2.075676e-02,1.250000e-04
923,5.983385e-01,1.604491e-02,1.250000e-04
924,5.984345e-01,1.041484e-02,1.250000e-04
925,5.986389e-01,1.030733e-02,1.250000e-04
926,5.987099e-01,8.509025e-03,1.250000e-04
927,5.988919e-01,1.339375e-02,1.250000e-04
928,5.988106e-01,1.382389e-02,1.250000e-04
929,5.986166e-01,3.709397e-02,1.250000e-04
930,5.986390e-01,3.089648e-02,1.250000e-04
931,5.987152e-01,2.049625e-02,1.250000e-04
932,5.986826e-01,1.836321e-02,1.250000e-04
933,5.989746e-01,3.163355e-02,1.250000e-04
934,5.991403e-01,1.740448e-02,1.250000e-04
935,5.989885e-01,2.879610e-02,1.250000e-04
936,5.991595e-01,1.956407e-02,1.250000e-04
937,5.985648e-01,1.549871e-01,1.250000e-04
938,5.972211e-01,1.862629e-01,1.250000e-04
939,5.968549e-01,5.359750e-02,1.250000e-04
940,5.965323e-01,2.733350e-02,1.250000e-04
941,5.965064e-01,2.348017e-02,1.250000e-04
942,5.966463e-01,1.340055e-02,1.250000e-04
943,5.967877e-01,6.456228e-03,6.250000e-05
944,5.968323e-01,5.514367e-03,6.250000e-05
945,5.968964e-01,3.557597e-03,6.250000e-05
946,5.969424e-01,3.132542e-03,6.250000e-05
947,5.970027e-01,2.924835e-03,6.250000e-05
948,5.970975e-01,4.353520e-03,6.250000e-05
949,5.971673e-01,2.707392e-03,6.250000e-05
950,5.972332e-01,3.161448e-03,6.250000e-05
951,5.973127e-01,2.869950e-03,6.250000e-05
952,5.974090e-01,2.468550e-03,6.250000e-05
953,5.974824e-01,2.694390e-03,6.250000e-05
954,5.975498e-01,2.840972e-03,6.250000e-05
955,5.976269e-01,3.221261e-03,6.250000e-05
956,5.976775e-01,4.137084e-03,6.250000e-05
957,5.976873e-01,7.624403e-03,6.250000e-05
958,5.977861e-01,6.876911e-03,6.250000e-05
959,5.978782e-01,5.699369e-03,6.250000e-05
960,5.979204e-01,3.890344e-03,6.250000e-05
961,5.979941e-01,3.685392e-03,6.250000e-05
962,5.980721e-01,2.471608e-03,6.250000e-05
963,5.981492e-01,3.273913e-03,6.250000e-05
964,5.982490e-01,4.257334e-03,6.250000e-05
965,5.982579e-01,4.168090e-03,6.250000e-05
966,5.983324e-01,3.654194e-03,6.250000e-05
967,5.984402e-01,2.569505e-03,6.250000e-05
968,5.985014e-01,5.209654e-03,6.250000e-05
969,5.984602e-01,8.713388e-03,6.250000e-05
970,5.986274e-01,2.449009e-02,6.250000e-05
971,5.986058e-01,2.418474e-02,6.250000e-05
972,5.991228e-01,3.097537e-02,6.250000e-05
973,5.988068e-01,4.286144e-02,6.250000e-05
974,5.987724e-01,2.603567e-02,6.250000e-05
975,5.987400e-01,1.530780e-02,6.250000e-05
976,5.986434e-01,1.078225e-02,6.250000e-05
977,5.987134e-01,1.024198e-02,6.250000e-05
978,5.987960e-01,4.434963e-03,6.250000e-05
979,5.988521e-01,2.988422e-03,6.250000e-05
980,5.989333e-01,5.721983e-03,6.250000e-05
981,5.989305e-01,6.680885e-03,6.250000e-05
982,5.989353e-01,6.343546e-03,6.250000e-05
983,5.989938e-01,1.219519e-02,6.250000e-05
984,5.991917e-01,7.308053e-03,6.250000e-05
985,5.992830e-01,8.487601e-03,6.250000e-05
986,5.993422e-01,8.458439e-03,6.250000e-05
987,5.992622e-01,9.564314e-03,6.250000e-05
988,5.993955e-01,8.958825e-03,6.250000e-05
989,5.993925e-01,9.634975e-03,6.250000e-05
990,5.994363e-01,8.355831e-03,6.250000e-05
991,5.994937e-01,2.233831e-02,6.250000e-05
992,5.994822e-01,1.568003e-02,6.250000e-05
993,5.995846e-01,1.092481e-02,6.250000e-05
994,5.997339e-01,1.029499e-02,6.250000e-05
995,5.997955e-01,1.249212e-02,6.250000e-05
996,5.998536e-01,1.424167e-02,6.250000e-05
997,6.003368e-01,5.379112e-02,6.250000e-05
998,6.001654e-01,7.830734e-02,6.250000e-05
999,6.003634e-01,1.150551e-02,6.250000e-05
1000,6.005724e-01,3.658424e-02,6.250000e-05
1001,6.002115e-01,5.021579e-02,6.250000e-05
1002,6.000811e-01,3.524493e-02,6.250000e-05
1003,6.000425e-01,1.459914e-02,6.250000e-05
1004,6.000175e-01,5.594130e-03,6.250000e-05
1005,6.000169e-01,5.434373e-03,6.250000e-05
1006,6.000365e-01,5.704488e-03,6.250000e-05
1007,6.000088e-01,4.288487e-03,6.250000e-05
1008,6.000021e-01,6.488483e-03,6.250000e-05
1009,5.999396e-01,7.685738e-03,6.250000e-05
1010,5.998985e-01,1.096209e-02,6.250000e-05
1011,5.997816e-01,1.027046e-02,6.250000e-05
1012,5.997258e-01,7.935289e-03,6.250000e-05
1013,5.996994e-01,6.794554e-03,6.250000e-05
1014,5.997286e-01,1.018944e-02,6.250000e-05
1015,5.997326e-01,5.416044e-03,6.250000e-05
1016,5.996448e-01,5.954697e-03,6.250000e-05
1017,5.997719e-01,8.188201e-03,6.250000e-05
1018,5.998674e-01,3.607475e-03,6.250000e-05
1019,5.998958e-01,2.835798e-03,6.250000e-05
1020,5.998608e-01,5.929542e-03,6.250000e-05
1021,5.998713e-01,1.426484e-02,6.250000e-05
1022,5.996180e-01,1.516360e-02,6.250000e-05
1023,5.996248e-01,2.041051e-02,6.250000e-05
1024,5.996191e-01,1.746023e-02,6.250000e-05
1025,5.997419e-01,3.399559e-02,6.250000e-05
1026,5.991930e-01,3.225717e-02,6.250000e-05
1027,5.987756e-01,3.529232e-02,6.250000e-05
1028,5.985009e-01,5.108256e-02,6.250000e-05
1029,5.982969e-01,2.062906e-02,6.250000e-05
1030,5.982773e-01,1.425402e-02,6.250000e-05
1031,5.983456e-01,6.628870e-03,6.250000e-05
1032,5.983964e-01,6.666919e-03,6.250000e-05
1033,5.984786e-01,4.830470e-03,6.250000e-05
1034,5.985761e-01,3.131882e-03,6.250000e-05
1035,5.986246e-01,4.121420e-03,6.250000e-05
1036,5.986517e-01,3.291479e-03,6.250000e-05
1037,5.986880e-01,8.768089e-03,6.250000e-05
1038,5.987852e-01,8.153257e-03,6.250000e-05
1039,5.988658e-01,7.603564e-03,6.250000e-05
1040,5.989565e-01,1.850522e-02,6.250000e-05
1041,5.989170e-01,1.827193e-02,6.250000e-05
1042,5.986039e-01,2.165068e-02,6.250000e-05
1043,5.987726e-01,1.535145e-02,6.250000e-05
1044,5.990000e-01,1.252977e-02,6.250000e-05
1045,5.990865e-01,1.898965e-02,6.250000e-05
1046,5.992212e-01,1.846265e-02,6.250000e-05
1047,5.994384e-01,1.912123e-02,6.250000e-05
