,beta
3905,5.989548e-01
3906,5.989636e-01
3907,5.989565e-01
3908,5.989589e-01
3909,5.989564e-01
3910,5.989603e-01
3911,5.989596e-01
3912,5.989605e-01
3913,5.989570e-01
3914,5.989552e-01
3915,5.989567e-01
3916,5.989524e-01
3917,5.989515e-01
3918,5.989544e-01
3919,5.989532e-01
3920,5.989521e-01
3921,5.989509e-01
3922,5.989557e-01
3923,5.989526e-01
3924,5.989491e-01
3925,5.989522e-01
3926,5.989512e-01
3927,5.989490e-01
3928,5.989526e-01
3929,5.989515e-01
3930,5.989535e-01
3931,5.989521e-01
3932,5.989487e-01
3933,5.989506e-01
3934,5.989508e-01
3935,5.989514e-01
3936,5.989521e-01
3937,5.989513e-01
3938,5.989500e-01
3939,5.989416e-01
3940,5.989431e-01
3941,5.989439e-01
3942,5.989401e-01
3943,5.989484e-01
3944,5.989343e-01
3945,5.989425e-01
3946,5.989417e-01
3947,5.989467e-01
3948,5.989423e-01
3949,5.989482e-01
3950,5.989387e-01
3951,5.989366e-01
3952,5.989399e-01
3953,5.989451e-01
3954,5.989384e-01
3955,5.989465e-01
3956,5.989430e-01
3957,5.989397e-01
3958,5.989567e-01
3959,5.989421e-01
3960,5.989432e-01
3961,5.989351e-01
3962,5.989459e-01
3963,5.989451e-01
3964,5.989471e-01
3965,5.989453e-01
3966,5.989483e-01
3967,5.989533e-01
3968,5.989536e-01
3969,5.989515e-01
3970,5.989492e-01
3971,5.989534e-01
3972,5.989535e-01
3973,5.989557e-01
3974,5.989477e-01
3975,5.989531e-01
3976,5.989512e-01
3977,5.989514e-01
3978,5.989505e-01
3979,5.989546e-01
3980,5.989564e-01
3981,5.989555e-01
3982,5.989571e-01
3983,5.989558e-01
3984,5.989587e-01
3985,5.989653e-01
3986,5.989621e-01
3987,5.989627e-01
3988,5.989616e-01
3989,5.989450e-01
3990,5.989558e-01
3991,5.989523e-01
3992,5.989468e-01
3993,5.989483e-01
3994,5.989444e-01
3995,5.989533e-01
3996,5.989560e-01
3997,5.989561e-01
3998,5.989462e-01
3999,5.989466e-01
4000,5.989466e-01
4001,5.989472e-01
4002,5.989458e-01
4003,5.989464e-01
4004,5.989429e-01
4005,5.989391e-01
4006,5.989426e-01
4007,5.989438e-01
4008,5.989399e-01
4009,5.989446e-01
4010,5.989440e-01
4011,5.989420e-01
4012,5.989402e-01
4013,5.989486e-01
4014,5.989512e-01
4015,5.989515e-01
4016,5.989477e-01
4017,5.989417e-01
4018,5.989467e-01
4019,5.989431e-01
4020,5.989371e-01
4021,5.989368e-01
4022,5.989429e-01
4023,5.989406e-01
4024,5.989324e-01
4025,5.989347e-01
4026,5.989370e-01
4027,5.989340e-01
4028,5.989358e-01
4029,5.989407e-01
4030,5.989321e-01
4031,5.989300e-01
4032,5.989312e-01
4033,5.989426e-01
4034,5.989367e-01
4035,5.989358e-01
4036,5.989386e-01
4037,5.989429e-01
4038,5.989414e-01
4039,5.989382e-01
4040,5.989405e-01
4041,5.989330e-01
4042,5.989384e-01
4043,5.989282e-01
4044,5.989379e-01
4045,5.989354e-01
4046,5.989422e-01
4047,5.989442e-01
4048,5.989413e-01
4049,5.989443e-01
4050,5.989451e-01
4051,5.989450e-01
4052,5.989444e-01
4053,5.989487e-01
4054,5.989482e-01
4055,5.989525e-01
4056,5.989438e-01
4057,5.989443e-01
4058,5.989500e-01
4059,5.989448e-01
4060,5.989449e-01
4061,5.989529e-01
4062,5.989558e-01
4063,5.989501e-01
4064,5.989464e-01
4065,5.989503e-01
4066,5.989510e-01
4067,5.989455e-01
4068,5.989457e-01
4069,5.989546e-01
4070,5.989514e-01
4071,5.989470e-01
4072,5.989576e-01
4073,5.989500e-01
4074,5.989474e-01
4075,5.989490e-01
4076,5.989565e-01
4077,5.989441e-01
4078,5.989459e-01
4079,5.989498e-01
4080,5.989439e-01
4081,5.989522e-01
4082,5.989506e-01
4083,5.989415e-01
4084,5.989504e-01
4085,5.989509e-01
4086,5.989578e-01
4087,5.989506e-01
4088,5.989624e-01
4089,5.989563e-01
4090,5.989566e-01
4091,5.989609e-01
4092,5.989537e-01
4093,5.989569e-01
4094,5.989511e-01
4095,5.989495e-01
4096,5.989575e-01
4097,5.989587e-01
4098,5.989607e-01
4099,5.989561e-01
4100,5.989538e-01
4101,5.989532e-01
4102,5.989483e-01
4103,5.989475e-01
4104,5.989356e-01
4105,5.989503e-01
4106,5.989517e-01
4107,5.989516e-01
4108,5.989469e-01
4109,5.989502e-01
4110,5.989500e-01
4111,5.989488e-01
4112,5.989551e-01
4113,5.989501e-01
4114,5.989474e-01
4115,5.989551e-01
4116,5.989593e-01
4117,5.989476e-01
4118,5.989499e-01
4119,5.989452e-01
4120,5.989411e-01
4121,5.989395e-01
4122,5.989480e-01
4123,5.989408e-01
4124,5.989414e-01
4125,5.989509e-01
4126,5.989313e-01
4127,5.989339e-01
4128,5.989411e-01
4129,5.989372e-01
4130,5.989328e-01
4131,5.989375e-01
4132,5.989318e-01
4133,5.989405e-01
4134,5.989348e-01
4135,5.989388e-01
4136,5.989382e-01
4137,5.989288e-01
4138,5.989333e-01
4139,5.989388e-01
4140,5.989456e-01
4141,5.989298e-01
4142,5.989336e-01
4143,5.989303e-01
4144,5.989292e-01
4145,5.989338e-01
4146,5.989388e-01
4147,5.989350e-01
4148,5.989319e-01
4149,5.989359e-01
4150,5.989403e-01
4151,5.989333e-01
4152,5.989454e-01
4153,5.989392e-01
4154,5.989430e-01
4155,5.989370e-01
4156,5.989402e-01
4157,5.989369e-01
4158,5.989473e-01
4159,5.989378e-01
4160,5.989379e-01
4161,5.989424e-01
4162,5.989479e-01
4163,5.989475e-01
4164,5.989474e-01
4165,5.989306e-01
4166,5.989413e-01
4167,5.989411e-01
4168,5.989382e-01
4169,5.989376e-01
4170,5.989396e-01
4171,5.989428e-01
4172,5.989418e-01
4173,5.989327e-01
4174,5.989389e-01
4175,5.989438e-01
4176,5.989392e-01
4177,5.989347e-01
4178,5.989418e-01
4179,5.989368e-01
4180,5.989436e-01
4181,5.989399e-01
4182,5.989469e-01
4183,5.989433e-01
4184,5.989507e-01
4185,5.989381e-01
4186,5.989363e-01
4187,5.989365e-01
4188,5.989407e-01
4189,5.989431e-01
4190,5.989354e-01
4191,5.989434e-01
4192,5.989485e-01
4193,5.989412e-01
4194,5.989445e-01
4195,5.989457e-01
4196,5.989457e-01
4197,5.989534e-01
4198,5.989562e-01
4199,5.989425e-01
4200,5.989496e-01
4201,5.989509e-01
4202,5.989542e-01
4203,5.989427e-01
4204,5.989349e-01
4205,5.989454e-01
4206,5.989436e-01
4207,5.989353e-01
4208,5.989398e-01
4209,5.989373e-01
4210,5.989423e-01
4211,5.989406e-01
4212,5.989429e-01
4213,5.989486e-01
4214,5.989457e-01
4215,5.989433e-01
4216,5.989383e-01
4217,5.989420e-01
4218,5.989480e-01
4219,5.989421e-01
4220,5.989388e-01
4221,5.989418e-01
4222,5.989418e-01
4223,5.989447e-01
4224,5.989438e-01
4225,5.989464e-01
4226,5.989398e-01
4227,5.989447e-01
4228,5.989512e-01
4229,5.989519e-01
4230,5.989457e-01
4231,5.989515e-01
4232,5.989493e-01
4233,5.989474e-01
4234,5.989545e-01
4235,5.989571e-01
4236,5.989561e-01
4237,5.989608e-01
4238,5.989619e-01
4239,5.989560e-01
4240,5.989563e-01
4241,5.989644e-01
4242,5.989622e-01
4243,5.989623e-01
4244,5.989635e-01
4245,5.989579e-01
4246,5.989486e-01
4247,5.989594e-01
4248,5.989612e-01
4249,5.989577e-01
4250,5.989617e-01
4251,5.989562e-01
4252,5.989569e-01
4253,5.989565e-01
4254,5.989602e-01
4255,5.989553e-01
4256,5.989608e-01
4257,5.989640e-01
4258,5.989555e-01
4259,5.989515e-01
4260,5.989622e-01
4261,5.989598e-01
4262,5.989564e-01
4263,5.989542e-01
4264,5.989531e-01
4265,5.989526e-01
4266,5.989551e-01
4267,5.989555e-01
4268,5.989531e-01
4269,5.989519e-01
4270,5.989572e-01
4271,5.989647e-01
4272,5.989583e-01
4273,5.989526e-01
4274,5.989559e-01
4275,5.989572e-01
4276,5.989540e-01
4277,5.989583e-01
4278,5.989502e-01
4279,5.989509e-01
4280,5.989587e-01
4281,5.989573e-01
4282,5.989474e-01
4283,5.989588e-01
4284,5.989534e-01
4285,5.989475e-01
4286,5.989519e-01
4287,5.989528e-01
4288,5.989559e-01
4289,5.989543e-01
4290,5.989481e-01
4291,5.989541e-01
4292,5.989511e-01
4293,5.989650e-01
4294,5.989575e-01
4295,5.989563e-01
4296,5.989610e-01
4297,5.989596e-01
4298,5.989641e-01
4299,5.989598e-01
4300,5.989525e-01
4301,5.989580e-01
4302,5.989610e-01
4303,5.989617e-01
4304,5.989589e-01
4305,5.989645e-01
4306,5.989627e-01
4307,5.989657e-01
4308,5.989681e-01
4309,5.989650e-01
4310,5.989643e-01
4311,5.989711e-01
4312,5.989714e-01
4313,5.989673e-01
4314,5.989649e-01
4315,5.989738e-01
4316,5.989632e-01
4317,5.989625e-01
4318,5.989694e-01
4319,5.989705e-01
4320,5.989705e-01
4321,5.989675e-01
4322,5.989778e-01
4323,5.989754e-01
4324,5.989726e-01
4325,5.989741e-01
4326,5.989726e-01
4327,5.989717e-01
4328,5.989699e-01
4329,5.989772e-01
4330,5.989793e-01
4331,5.989804e-01
4332,5.989816e-01
4333,5.989725e-01
4334,5.989670e-01
4335,5.989792e-01
4336,5.989879e-01
4337,5.989804e-01
4338,5.989812e-01
4339,5.989886e-01
4340,5.989841e-01
4341,5.989883e-01
4342,5.989811e-01
4343,5.989862e-01
4344,5.989818e-01
4345,5.989786e-01
4346,5.989881e-01
4347,5.989801e-01
4348,5.989749e-01
4349,5.989696e-01
4350,5.989750e-01
4351,5.989845e-01
4352,5.989862e-01
4353,5.989829e-01
4354,5.989790e-01
4355,5.989785e-01
4356,5.989823e-01
4357,5.989829e-01
4358,5.989781e-01
4359,5.989816e-01
4360,5.989811e-01
4361,5.989850e-01
4362,5.989800e-01
4363,5.989812e-01
4364,5.989864e-01
4365,5.989865e-01
4366,5.989821e-01
4367,5.989867e-01
4368,5.989779e-01
4369,5.989806e-01
4370,5.989864e-01
4371,5.989850e-01
4372,5.989776e-01
4373,5.989788e-01
4374,5.989881e-01
4375,5.989806e-01
4376,5.989790e-01
4377,5.989796e-01
4378,5.989747e-01
4379,5.989829e-01
4380,5.989799e-01
4381,5.989833e-01
4382,5.989768e-01
4383,5.989789e-01
4384,5.989819e-01
4385,5.989829e-01
4386,5.989758e-01
4387,5.989733e-01
4388,5.989759e-01
4389,5.989762e-01
4390,5.989806e-01
4391,5.989830e-01
4392,5.989651e-01
4393,5.989737e-01
4394,5.989731e-01
4395,5.989703e-01
4396,5.989754e-01
4397,5.989705e-01
4398,5.989738e-01
4399,5.989777e-01
4400,5.989816e-01
4401,5.989824e-01
4402,5.989755e-01
4403,5.989780e-01
4404,5.989851e-01
4405,5.989851e-01
4406,5.989796e-01
4407,5.989761e-01
4408,5.989836e-01
4409,5.989894e-01
4410,5.989833e-01
4411,5.989814e-01
4412,5.989776e-01
4413,5.989900e-01
4414,5.989860e-01
4415,5.989835e-01
4416,5.989829e-01
4417,5.989846e-01
4418,5.989894e-01
4419,5.989880e-01
4420,5.989874e-01
4421,5.989901e-01
4422,5.989874e-01
4423,5.989898e-01
4424,5.989889e-01
4425,5.989946e-01
4426,5.989985e-01
4427,5.989956e-01
4428,5.989947e-01
4429,5.989948e-01
4430,5.989926e-01
4431,5.989917e-01
4432,5.989999e-01
4433,5.989923e-01
4434,5.989871e-01
4435,5.989960e-01
4436,5.989936e-01
4437,5.989802e-01
4438,5.989778e-01
4439,5.989829e-01
4440,5.989979e-01
4441,5.989926e-01
4442,5.989782e-01
4443,5.989836e-01
4444,5.989858e-01
4445,5.989889e-01
4446,5.989859e-01
4447,5.989830e-01
4448,5.989824e-01
4449,5.989853e-01
4450,5.989822e-01
4451,5.989931e-01
4452,5.989800e-01
4453,5.989850e-01
4454,5.989885e-01
4455,5.989876e-01
4456,5.989811e-01
4457,5.989902e-01
4458,5.989923e-01
4459,5.989953e-01
4460,5.989956e-01
4461,5.990003e-01
4462,5.989957e-01
4463,5.990007e-01
4464,5.989984e-01
4465,5.989966e-01
4466,5.989913e-01
4467,5.989902e-01
4468,5.989997e-01
4469,5.989886e-01
4470,5.989937e-01
4471,5.989939e-01
4472,5.989898e-01
4473,5.989872e-01
4474,5.989916e-01
4475,5.989946e-01
4476,5.989933e-01
4477,5.989924e-01
4478,5.989899e-01
4479,5.989960e-01
4480,5.989932e-01
4481,5.989894e-01
4482,5.989907e-01
4483,5.989926e-01
4484,5.989868e-01
4485,5.989827e-01
4486,5.989834e-01
4487,5.989824e-01
4488,5.989850e-01
4489,5.989818e-01
4490,5.989816e-01
4491,5.989828e-01
4492,5.989861e-01
4493,5.989833e-01
4494,5.989826e-01
4495,5.989798e-01
4496,5.989814e-01
4497,5.989797e-01
4498,5.989905e-01
4499,5.989852e-01
4500,5.989904e-01
4501,5.989849e-01
4502,5.989892e-01
4503,5.989822e-01
4504,5.989871e-01
4505,5.989938e-01
4506,5.989910e-01
4507,5.989877e-01
4508,5.989886e-01
4509,5.989869e-01
4510,5.989828e-01
4511,5.989834e-01
4512,5.989833e-01
4513,5.989853e-01
4514,5.989812e-01
4515,5.989849e-01
4516,5.989768e-01
4517,5.989749e-01
4518,5.989790e-01
4519,5.989806e-01
4520,5.989789e-01
4521,5.989803e-01
4522,5.989709e-01
4523,5.989737e-01
4524,5.989711e-01
4525,5.989701e-01
4526,5.989723e-01
4527,5.989736e-01
4528,5.989705e-01
4529,5.989650e-01
4530,5.989648e-01
4531,5.989714e-01
4532,5.989719e-01
4533,5.989619e-01
4534,5.989671e-01
4535,5.989654e-01
4536,5.989668e-01
4537,5.989684e-01
4538,5.989619e-01
4539,5.989596e-01
4540,5.989501e-01
4541,5.989625e-01
4542,5.989573e-01
4543,5.989646e-01
4544,5.989624e-01
4545,5.989592e-01
4546,5.989664e-01
4547,5.989656e-01
4548,5.989598e-01
4549,5.989593e-01
4550,5.989589e-01
4551,5.989683e-01
4552,5.989667e-01
4553,5.989750e-01
4554,5.989773e-01
4555,5.989642e-01
4556,5.989600e-01
4557,5.989669e-01
4558,5.989686e-01
4559,5.989651e-01
4560,5.989533e-01
4561,5.989713e-01
4562,5.989689e-01
4563,5.989680e-01
4564,5.989713e-01
4565,5.989721e-01
4566,5.989731e-01
4567,5.989681e-01
4568,5.989756e-01
4569,5.989789e-01
4570,5.989693e-01
4571,5.989679e-01
4572,5.989696e-01
4573,5.989721e-01
4574,5.989696e-01
4575,5.989741e-01
4576,5.989715e-01
4577,5.989714e-01
4578,5.989675e-01
4579,5.989696e-01
4580,5.989798e-01
4581,5.989738e-01
4582,5.989646e-01
4583,5.989641e-01
4584,5.989708e-01
4585,5.989691e-01
4586,5.989671e-01
4587,5.989701e-01
4588,5.989716e-01
4589,5.989678e-01
4590,5.989626e-01
4591,5.989695e-01
4592,5.989665e-01
4593,5.989666e-01
4594,5.989762e-01
4595,5.989930e-01
4596,5.989749e-01
4597,5.989889e-01
4598,5.989861e-01
4599,5.989861e-01
4600,5.989779e-01
4601,5.989888e-01
4602,5.989994e-01
4603,5.989914e-01
4604,5.989944e-01
4605,5.989934e-01
4606,5.989850e-01
4607,5.989864e-01
4608,5.989811e-01
4609,5.989771e-01
4610,5.989838e-01
4611,5.989891e-01
4612,5.989872e-01
4613,5.989836e-01
4614,5.989883e-01
4615,5.989841e-01
4616,5.989868e-01
4617,5.989833e-01
4618,5.989818e-01
4619,5.989849e-01
4620,5.989827e-01
4621,5.989850e-01
4622,5.989901e-01
4623,5.989857e-01
4624,5.989916e-01
4625,5.989710e-01
4626,5.989826e-01
4627,5.989780e-01
4628,5.989749e-01
4629,5.989677e-01
4630,5.989633e-01
4631,5.989692e-01
4632,5.989683e-01
4633,5.989697e-01
4634,5.989725e-01
4635,5.989713e-01
4636,5.989703e-01
4637,5.989769e-01
4638,5.989774e-01
4639,5.989772e-01
4640,5.989752e-01
4641,5.989705e-01
4642,5.989762e-01
4643,5.989730e-01
4644,5.989712e-01
4645,5.989729e-01
4646,5.989722e-01
4647,5.989810e-01
4648,5.989735e-01
4649,5.989752e-01
4650,5.989777e-01
4651,5.989753e-01
4652,5.989820e-01
4653,5.989744e-01
4654,5.989668e-01
4655,5.989707e-01
4656,5.989737e-01
4657,5.989723e-01
4658,5.989775e-01
4659,5.989756e-01
4660,5.989786e-01
4661,5.989803e-01
4662,5.989739e-01
4663,5.989783e-01
4664,5.989770e-01
4665,5.989791e-01
4666,5.989752e-01
4667,5.989782e-01
4668,5.989753e-01
4669,5.989785e-01
4670,5.989830e-01
4671,5.989794e-01
4672,5.989825e-01
4673,5.989837e-01
4674,5.989843e-01
4675,5.989770e-01
4676,5.989814e-01
4677,5.989794e-01
4678,5.989785e-01
4679,5.989793e-01
4680,5.989798e-01
4681,5.989735e-01
4682,5.989927e-01
4683,5.989823e-01
4684,5.989833e-01
4685,5.989865e-01
4686,5.989765e-01
4687,5.989841e-01
4688,5.989790e-01
4689,5.989743e-01
4690,5.989710e-01
4691,5.989789e-01
4692,5.989672e-01
4693,5.989653e-01
4694,5.989662e-01
4695,5.989746e-01
4696,5.989718e-01
4697,5.989670e-01
4698,5.989676e-01
4699,5.989623e-01
4700,5.989714e-01
4701,5.989632e-01
4702,5.989627e-01
4703,5.989677e-01
4704,5.989580e-01
4705,5.989710e-01
4706,5.989597e-01
4707,5.989652e-01
4708,5.989845e-01
4709,5.989753e-01
4710,5.989777e-01
4711,5.989788e-01
4712,5.989816e-01
4713,5.989794e-01
4714,5.989789e-01
4715,5.989802e-01
4716,5.989870e-01
4717,5.989808e-01
4718,5.989783e-01
4719,5.989788e-01
4720,5.989792e-01
4721,5.989846e-01
4722,5.989792e-01
4723,5.989862e-01
4724,5.989913e-01
4725,5.989783e-01
4726,5.989814e-01
4727,5.989805e-01
4728,5.989857e-01
4729,5.989880e-01
4730,5.989884e-01
4731,5.989839e-01
4732,5.989851e-01
4733,5.989866e-01
4734,5.989865e-01
4735,5.989854e-01
4736,5.989830e-01
4737,5.989896e-01
4738,5.989897e-01
4739,5.989882e-01
4740,5.989911e-01
4741,5.989877e-01
4742,5.989824e-01
4743,5.989785e-01
4744,5.989863e-01
4745,5.989805e-01
4746,5.989838e-01
4747,5.989783e-01
4748,5.989781e-01
4749,5.989829e-01
4750,5.989827e-01
4751,5.989800e-01
4752,5.989771e-01
4753,5.989791e-01
4754,5.989825e-01
4755,5.989717e-01
4756,5.989726e-01
4757,5.989743e-01
4758,5.989701e-01
4759,5.989761e-01
4760,5.989750e-01
4761,5.989639e-01
4762,5.989705e-01
4763,5.989693e-01
4764,5.989724e-01
4765,5.989790e-01
4766,5.989818e-01
4767,5.989849e-01
4768,5.989844e-01
4769,5.989831e-01
4770,5.989729e-01
4771,5.989780e-01
4772,5.989785e-01
4773,5.989792e-01
4774,5.989781e-01
4775,5.989770e-01
4776,5.989734e-01
4777,5.989745e-01
4778,5.989727e-01
4779,5.989751e-01
4780,5.989694e-01
4781,5.989781e-01
4782,5.989764e-01
4783,5.989740e-01
4784,5.989737e-01
4785,5.989667e-01
4786,5.989710e-01
4787,5.989708e-01
4788,5.989660e-01
4789,5.989694e-01
4790,5.989703e-01
4791,5.989693e-01
4792,5.989740e-01
4793,5.989753e-01
4794,5.989695e-01
4795,5.989729e-01
4796,5.989753e-01
4797,5.989734e-01
4798,5.989721e-01
4799,5.989743e-01
4800,5.989754e-01
4801,5.989708e-01
4802,5.989723e-01
4803,5.989746e-01
4804,5.989805e-01
4805,5.989744e-01
4806,5.989805e-01
4807,5.989768e-01
4808,5.989819e-01
4809,5.989710e-01
4810,5.989683e-01
4811,5.989782e-01
4812,5.989736e-01
4813,5.989854e-01
4814,5.989900e-01
4815,5.989776e-01
4816,5.989828e-01
4817,5.989921e-01
4818,5.989936e-01
4819,5.989927e-01
4820,5.989911e-01
4821,5.989890e-01
4822,5.989883e-01
4823,5.989911e-01
4824,5.989943e-01
4825,5.989833e-01
4826,5.989853e-01
4827,5.989903e-01
4828,5.989866e-01
4829,5.989832e-01
4830,5.989854e-01
4831,5.989806e-01
4832,5.989880e-01
4833,5.989845e-01
4834,5.989829e-01
4835,5.989947e-01
4836,5.989827e-01
4837,5.989899e-01
4838,5.989867e-01
4839,5.989821e-01
4840,5.989960e-01
4841,5.990058e-01
4842,5.990037e-01
4843,5.990012e-01
4844,5.989906e-01
4845,5.989888e-01
4846,5.989948e-01
4847,5.990004e-01
4848,5.990017e-01
4849,5.989917e-01
4850,5.990068e-01
4851,5.990056e-01
4852,5.990100e-01
4853,5.990144e-01
4854,5.990108e-01
4855,5.990063e-01
4856,5.990036e-01
4857,5.990151e-01
4858,5.990088e-01
4859,5.990113e-01
4860,5.990032e-01
4861,5.990009e-01
4862,5.990096e-01
4863,5.990113e-01
4864,5.990060e-01
4865,5.990081e-01
4866,5.990057e-01
4867,5.990087e-01
4868,5.990045e-01
4869,5.990012e-01
4870,5.990103e-01
4871,5.990004e-01
4872,5.989979e-01
4873,5.989943e-01
4874,5.990041e-01
4875,5.989902e-01
4876,5.989914e-01
4877,5.989933e-01
4878,5.990009e-01
4879,5.989952e-01
4880,5.989933e-01
4881,5.989963e-01
4882,5.989915e-01
4883,5.989907e-01
4884,5.989902e-01
4885,5.989880e-01
4886,5.989918e-01
4887,5.989844e-01
4888,5.989868e-01
4889,5.989885e-01
4890,5.989877e-01
4891,5.989787e-01
4892,5.989767e-01
4893,5.989726e-01
4894,5.989860e-01
4895,5.989898e-01
4896,5.989888e-01
4897,5.989832e-01
4898,5.989851e-01
4899,5.989828e-01
4900,5.989821e-01
4901,5.989821e-01
4902,5.989836e-01
4903,5.989839e-01
4904,5.989800e-01
4905,5.989767e-01
4906,5.989789e-01
4907,5.989762e-01
4908,5.989857e-01
4909,5.989787e-01
4910,5.989728e-01
4911,5.989822e-01
4912,5.989676e-01
4913,5.989659e-01
4914,5.989736e-01
4915,5.989660e-01
4916,5.989724e-01
4917,5.989741e-01
4918,5.989700e-01
4919,5.989700e-01
4920,5.989709e-01
4921,5.989741e-01
4922,5.989624e-01
4923,5.989606e-01
4924,5.989743e-01
4925,5.989705e-01
4926,5.989678e-01
4927,5.989708e-01
4928,5.989740e-01
4929,5.989726e-01
4930,5.989704e-01
4931,5.989716e-01
4932,5.989740e-01
4933,5.989809e-01
4934,5.989740e-01
4935,5.989838e-01
4936,5.989806e-01
4937,5.989810e-01
4938,5.989937e-01
4939,5.989820e-01
4940,5.989820e-01
4941,5.989734e-01
4942,5.989761e-01
4943,5.989732e-01
4944,5.989708e-01
4945,5.989747e-01
4946,5.989722e-01
4947,5.989660e-01
4948,5.989716e-01
4949,5.989730e-01
4950,5.989704e-01
4951,5.989716e-01
4952,5.989741e-01
4953,5.989743e-01
4954,5.989777e-01
4955,5.989729e-01
4956,5.989688e-01
4957,5.989733e-01
4958,5.989777e-01
4959,5.989723e-01
4960,5.989701e-01
4961,5.989715e-01
4962,5.989756e-01
4963,5.989789e-01
4964,5.989819e-01
4965,5.989798e-01
4966,5.989819e-01
4967,5.989836e-01
4968,5.989798e-01
4969,5.989685e-01
4970,5.989966e-01
4971,5.989891e-01
4972,5.989851e-01
4973,5.989565e-01
4974,5.989667e-01
4975,5.989647e-01
4976,5.989786e-01
4977,5.989652e-01
4978,5.989855e-01
4979,5.989701e-01
4980,5.989712e-01
4981,5.989714e-01
4982,5.989711e-01
4983,5.989723e-01
4984,5.989688e-01
4985,5.989726e-01
4986,5.989724e-01
4987,5.989658e-01
4988,5.989696e-01
4989,5.989725e-01
4990,5.989709e-01
4991,5.989651e-01
4992,5.989682e-01
4993,5.989683e-01
4994,5.989746e-01
4995,5.989622e-01
4996,5.989700e-01
4997,5.989677e-01
4998,5.989628e-01
4999,5.989673e-01
